# radius_AU intensity_Jy_per_sr
4.624624624624624758e+00 3.043296777700006792e-05
4.729729729729729826e+00 3.070016363911894579e-05
4.834834834834834894e+00 3.096436019140051324e-05
4.939939939939939961e+00 3.122544003183706519e-05
5.045045045045045029e+00 3.148328637899064071e-05
5.150150150150150097e+00 3.173778315818496121e-05
5.255255255255255165e+00 3.198881508780413542e-05
5.360360360360360232e+00 3.223626776560932147e-05
5.465465465465465300e+00 3.248002775498367586e-05
5.570570570570570368e+00 3.271998267101539700e-05
5.675675675675676324e+00 3.295602126632820401e-05
5.780780780780781392e+00 3.318803351656798107e-05
5.885885885885886459e+00 3.341591070545435173e-05
5.990990990990991527e+00 3.363954550930556818e-05
6.096096096096096595e+00 3.385883208094517488e-05
6.201201201201201663e+00 3.407366613289912287e-05
6.306306306306306730e+00 3.428394501979198388e-05
6.411411411411411798e+00 3.448956781985163184e-05
6.516516516516516866e+00 3.469043541543189466e-05
6.621621621621621934e+00 3.488645057246363482e-05
6.726726726726727001e+00 3.507751801874521189e-05
6.831831831831832069e+00 3.526354452098431002e-05
6.936936936936937137e+00 3.544443896050406901e-05
7.042042042042042205e+00 3.562011240752760275e-05
7.147147147147147273e+00 3.579047819395620849e-05
7.252252252252252340e+00 3.595545198455806787e-05
7.357357357357357408e+00 3.611495184648556909e-05
7.462462462462462476e+00 3.626889831704114111e-05
7.567567567567567544e+00 3.641721446961327296e-05
7.672672672672672611e+00 3.655982597770601115e-05
7.777777777777777679e+00 3.669666117698752467e-05
7.882882882882883635e+00 3.682765112528518439e-05
7.987987987987988703e+00 3.695272966045683269e-05
8.093093093093093771e+00 3.707183345607040616e-05
8.198198198198198838e+00 3.718490207482609349e-05
8.303303303303303906e+00 3.729187801965821948e-05
8.408408408408408974e+00 3.739270678245618708e-05
8.513513513513514042e+00 3.748733689034671683e-05
8.618618618618619109e+00 3.757571994948251604e-05
8.723723723723724177e+00 3.765781068628498392e-05
8.828828828828829245e+00 3.773356698609202776e-05
8.933933933933934313e+00 3.780294992916457972e-05
9.039039039039039380e+00 3.786592382400887975e-05
9.144144144144144448e+00 3.792245623797444305e-05
9.249249249249249516e+00 3.797251802509114062e-05
9.354354354354354584e+00 3.801608335111182315e-05
9.459459459459459651e+00 3.805312971573045607e-05
9.564564564564564719e+00 3.808363797194891799e-05
9.669669669669669787e+00 3.810759234256924719e-05
9.774774774774774855e+00 3.812498043379133937e-05
9.879879879879879923e+00 3.813579324589975224e-05
9.984984984984984990e+00 3.814002518102670831e-05
1.009009009009009006e+01 3.813767404798191736e-05
1.019519519519519513e+01 3.812874106414334381e-05
1.030030030030030019e+01 3.811323085440673666e-05
1.040540540540540526e+01 3.809115144719506767e-05
1.051051051051051033e+01 3.806251426753280362e-05
1.061561561561561540e+01 3.802733412719331403e-05
1.072072072072072046e+01 3.798562921193130630e-05
1.082582582582582553e+01 3.793742106581575202e-05
1.093093093093093060e+01 3.788273457268212188e-05
1.103603603603603567e+01 3.782159793472637230e-05
1.114114114114114074e+01 3.775404264826635230e-05
1.124624624624624758e+01 3.768010347669993105e-05
1.135135135135135265e+01 3.759981842069217572e-05
1.145645645645645772e+01 3.751322868562756164e-05
1.156156156156156278e+01 3.742037864636609684e-05
1.166666666666666785e+01 3.732131580934559080e-05
1.177177177177177292e+01 3.721609077207546146e-05
1.187687687687687799e+01 3.710475718007027340e-05
1.198198198198198305e+01 3.698737168127447955e-05
1.208708708708708812e+01 3.686399387803245470e-05
1.219219219219219319e+01 3.673468627666084301e-05
1.229729729729729826e+01 3.659951423468298614e-05
1.240240240240240333e+01 3.645854590578773976e-05
1.250750750750750839e+01 3.631185218257753413e-05
1.261261261261261346e+01 3.615950663717302111e-05
1.271771771771771853e+01 3.600158545974392707e-05
1.282282282282282360e+01 3.583816739503800782e-05
1.292792792792792866e+01 3.566933367698204129e-05
1.303303303303303373e+01 3.549516796143085387e-05
1.313813813813813880e+01 3.531575625714232774e-05
1.324324324324324387e+01 3.513118685505796954e-05
1.334834834834834894e+01 3.494155025597040312e-05
1.345345345345345400e+01 3.474693909666064641e-05
1.355855855855855907e+01 3.454744807458943529e-05
1.366366366366366414e+01 3.434317387122820580e-05
1.376876876876876921e+01 3.413421507411640299e-05
1.387387387387387427e+01 3.392067209773301831e-05
1.397897897897897934e+01 3.370264710327093463e-05
1.408408408408408441e+01 3.348024391740366120e-05
1.418918918918918948e+01 3.325356795013456937e-05
1.429429429429429455e+01 3.302272611181934276e-05
1.439939939939939961e+01 3.278782672945270820e-05
1.450450450450450468e+01 3.254897946231082533e-05
1.460960960960960975e+01 3.230629521704090246e-05
1.471471471471471482e+01 3.205988606228947767e-05
1.481981981981981988e+01 3.180986514296086498e-05
1.492492492492492495e+01 3.155634659419704864e-05
1.503003003003003002e+01 3.129944545516969876e-05
1.513513513513513509e+01 3.103927758277485267e-05
1.524024024024024015e+01 3.077595956531999332e-05
1.534534534534534522e+01 3.050960863629255466e-05
1.545045045045045029e+01 3.024034258829819613e-05
1.555555555555555536e+01 2.996827968725599239e-05
1.566066066066066043e+01 2.969353858693697299e-05
1.576576576576576727e+01 2.941623824393086763e-05
1.587087087087087234e+01 2.913649783312506920e-05
1.597597597597597741e+01 2.885443666377805814e-05
1.608108108108108070e+01 2.857017409626833889e-05
1.618618618618618754e+01 2.828382945959823181e-05
1.629129129129129083e+01 2.799552196973024092e-05
1.639639639639639768e+01 2.770537064883185426e-05
1.650150150150150097e+01 2.741349424550302107e-05
1.660660660660660781e+01 2.712001115605830359e-05
1.671171171171171110e+01 2.682503934693403427e-05
1.681681681681681795e+01 2.652869627828832245e-05
1.692192192192192124e+01 2.623109882886016182e-05
1.702702702702702808e+01 2.593236322215087847e-05
1.713213213213213137e+01 2.563260495398984068e-05
1.723723723723723822e+01 2.533193872154296743e-05
1.734234234234234151e+01 2.503047835382115951e-05
1.744744744744744835e+01 2.472833674374249387e-05
1.755255255255255165e+01 2.442562578180016894e-05
1.765765765765765849e+01 2.412245629138508131e-05
1.776276276276276178e+01 2.381893796581001030e-05
1.786786786786786863e+01 2.351517930707893434e-05
1.797297297297297547e+01 2.321128756644327522e-05
1.807807807807807876e+01 2.290736868678340337e-05
1.818318318318318561e+01 2.260352724685158959e-05
1.828828828828828890e+01 2.229986640740975594e-05
1.839339339339339574e+01 2.199648785929234613e-05
1.849849849849849903e+01 2.169349177342266396e-05
1.860360360360360588e+01 2.139097675280730477e-05
1.870870870870870917e+01 2.108903978653166154e-05
1.881381381381381601e+01 2.078777620577581465e-05
1.891891891891891930e+01 2.048727964186821351e-05
1.902402402402402615e+01 2.018764198639121414e-05
1.912912912912912944e+01 1.988895335335043633e-05
1.923423423423423628e+01 1.959130204341677986e-05
1.933933933933933957e+01 1.929477451024776092e-05
1.944444444444444642e+01 1.899945532889174327e-05
1.954954954954954971e+01 1.870542716627672752e-05
1.965465465465465655e+01 1.841277075378206914e-05
1.975975975975975985e+01 1.812156486188982481e-05
1.986486486486486669e+01 1.783188627690922558e-05
1.996996996996996998e+01 1.754380977976612824e-05
2.007507507507507682e+01 1.725740812684617933e-05
2.018018018018018012e+01 1.697275203287892882e-05
2.028528528528528696e+01 1.668991015584716568e-05
2.039039039039039025e+01 1.640894908390423307e-05
2.049549549549549710e+01 1.612993332427930287e-05
2.060060060060060039e+01 1.585292529414922342e-05
2.070570570570570723e+01 1.557798531345287141e-05
2.081081081081081052e+01 1.530517159962269162e-05
2.091591591591591737e+01 1.503454026420558099e-05
2.102102102102102066e+01 1.476614531134412799e-05
2.112612612612612750e+01 1.450003863808690797e-05
2.123123123123123079e+01 1.423627003649546569e-05
2.133633633633633764e+01 1.397488719751342802e-05
2.144144144144144093e+01 1.371593571656235768e-05
2.154654654654654777e+01 1.345945910082689042e-05
2.165165165165165106e+01 1.320549877819095473e-05
2.175675675675675791e+01 1.295409410778502600e-05
2.186186186186186120e+01 1.270528239210374778e-05
2.196696696696696804e+01 1.245909889065164093e-05
2.207207207207207134e+01 1.221557683507401069e-05
2.217717717717717818e+01 1.197474744572878200e-05
2.228228228228228147e+01 1.173663994965463827e-05
2.238738738738738832e+01 1.150128159988943220e-05
2.249249249249249516e+01 1.126869769609276991e-05
2.259759759759759845e+01 1.103891160642541240e-05
2.270270270270270530e+01 1.081194479063803502e-05
2.280780780780780859e+01 1.058781682432119968e-05
2.291291291291291543e+01 1.036654542426794215e-05
2.301801801801801872e+01 1.014814647490021741e-05
2.312312312312312557e+01 9.932634055709926228e-06
2.322822822822822886e+01 9.720020469665408472e-06
2.333333333333333570e+01 9.510316272533699339e-06
2.343843843843843899e+01 9.303530303069347721e-06
2.354354354354354584e+01 9.099669714020067405e-06
2.364864864864864913e+01 8.898740003900071165e-06
2.375375375375375597e+01 8.700745049481612578e-06
2.385885885885885926e+01 8.505687138956002333e-06
2.396396396396396611e+01 8.313567005715079579e-06
2.406906906906906940e+01 8.124383862705003093e-06
2.417417417417417624e+01 7.938135437304115295e-06
2.427927927927927954e+01 7.754818006677589246e-06
2.438438438438438638e+01 7.574426433561570477e-06
2.448948948948948967e+01 7.396954202430568196e-06
2.459459459459459651e+01 7.222393456002019815e-06
2.469969969969969981e+01 7.050735032033038648e-06
2.480480480480480665e+01 6.881968500364629056e-06
2.490990990990990994e+01 6.716082200169845111e-06
2.501501501501501679e+01 6.553063277362720339e-06
2.512012012012012008e+01 6.392897722126055674e-06
2.522522522522522692e+01 6.235570406516617751e-06
2.533033033033033021e+01 6.081065122107598176e-06
2.543543543543543706e+01 5.929364617628725673e-06
2.554054054054054035e+01 5.780450636565785868e-06
2.564564564564564719e+01 5.634303954681936211e-06
2.575075075075075048e+01 5.490904417424544403e-06
2.585585585585585733e+01 5.350230977182060483e-06
2.596096096096096062e+01 5.212261730356727010e-06
2.606606606606606746e+01 5.076973954219823700e-06
2.617117117117117076e+01 4.944344143517438844e-06
2.627627627627627760e+01 4.814348046795687312e-06
2.638138138138138089e+01 4.686960702415640061e-06
2.648648648648648773e+01 4.562156474229162644e-06
2.659159159159159103e+01 4.439909086888215448e-06
2.669669669669669787e+01 4.320191660761154369e-06
2.680180180180180116e+01 4.202976746430911456e-06
2.690690690690690801e+01 4.088236358750925257e-06
2.701201201201201485e+01 3.975942010436042448e-06
2.711711711711711814e+01 3.866064745166638953e-06
2.722222222222222499e+01 3.758575170185457684e-06
2.732732732732732828e+01 3.653443488367846322e-06
2.743243243243243512e+01 3.550639529747115321e-06
2.753753753753753841e+01 3.450132782478074631e-06
2.764264264264264526e+01 3.351892423222760541e-06
2.774774774774774855e+01 3.255887346943687534e-06
2.785285285285285539e+01 3.162086196090861733e-06
2.795795795795795868e+01 3.070457389170171022e-06
2.806306306306306553e+01 2.980969148681569955e-06
2.816816816816816882e+01 2.893589528416824748e-06
2.827327327327327566e+01 2.808286440107421366e-06
2.837837837837837895e+01 2.725027679414473856e-06
2.848348348348348580e+01 2.643780951253315403e-06
2.858858858858858909e+01 2.564513894446647643e-06
2.869369369369369593e+01 2.487194105700890740e-06
2.879879879879879923e+01 2.411789162901581660e-06
2.890390390390390607e+01 2.338266647724356265e-06
2.900900900900900936e+01 2.266594167559199873e-06
2.911411411411411621e+01 2.196739376746329387e-06
2.921921921921921950e+01 2.128669997123128896e-06
2.932432432432432634e+01 2.062353837882216668e-06
2.942942942942942963e+01 1.997758814741724361e-06
2.953453453453453648e+01 1.934852968429453285e-06
2.963963963963963977e+01 1.873604482483546229e-06
2.974474474474474661e+01 1.813981700372841478e-06
2.984984984984984990e+01 1.755953141940971187e-06
2.995495495495495675e+01 1.699487519178767925e-06
3.006006006006006004e+01 1.644553751330362695e-06
3.016516516516516688e+01 1.591120979338821306e-06
3.027027027027027017e+01 1.539158579637912378e-06
3.037537537537537702e+01 1.488636177297021708e-06
3.048048048048048031e+01 1.439523658526900865e-06
3.058558558558558715e+01 1.391791182554336633e-06
3.069069069069069045e+01 1.345409192874400114e-06
3.079579579579579729e+01 1.300348427889309505e-06
3.090090090090090058e+01 1.256579930943463841e-06
3.100600600600600742e+01 1.214075059764491492e-06
3.111111111111111072e+01 1.172805495320652099e-06
3.121621621621621756e+01 1.132743250105167135e-06
3.132132132132132085e+01 1.093860675858480799e-06
3.142642642642642770e+01 1.056130470739642225e-06
3.153153153153153454e+01 1.019525685958378011e-06
3.163663663663663783e+01 9.840197318795841288e-07
3.174174174174174468e+01 9.495863836122235857e-07
3.184684684684684797e+01 9.161997860948399263e-07
3.195195195195195481e+01 8.838344586900005219e-07
3.205705705705705810e+01 8.524652993002210904e-07
3.216216216216216139e+01 8.220675880179687326e-07
3.226726726726727179e+01 7.926169903225168470e-07
3.237237237237237508e+01 7.640895598364791781e-07
3.247747747747747837e+01 7.364617406548923943e-07
3.258258258258258167e+01 7.097103692598334799e-07
3.268768768768769206e+01 6.838126760335080405e-07
3.279279279279279535e+01 6.587462863828097840e-07
3.289789789789789864e+01 6.344892214882926753e-07
3.300300300300300194e+01 6.110198986905370742e-07
3.310810810810811233e+01 5.883171315267726869e-07
3.321321321321321562e+01 5.663601294306240217e-07
3.331831831831831892e+01 5.451284971077192038e-07
3.342342342342342221e+01 5.246022335998643653e-07
3.352852852852853260e+01 5.047617310503376931e-07
3.363363363363363590e+01 4.855877731827746395e-07
3.373873873873873919e+01 4.670615335059553353e-07
3.384384384384384248e+01 4.491645732567047152e-07
3.394894894894895288e+01 4.318788390929262348e-07
3.405405405405405617e+01 4.151866605486530001e-07
3.415915915915915946e+01 3.990707472628082203e-07
3.426426426426426275e+01 3.835141859932137990e-07
3.436936936936937315e+01 3.685004374271595040e-07
3.447447447447447644e+01 3.540133327996862357e-07
3.457957957957957973e+01 3.400370703304880414e-07
3.468468468468468302e+01 3.265562114901744730e-07
3.478978978978979342e+01 3.135556771063720370e-07
3.489489489489489671e+01 3.010207433199525876e-07
3.500000000000000000e+01 2.889370374014179038e-07
3.510510510510510329e+01 2.772905334372719624e-07
3.521021021021021369e+01 2.660675478959378190e-07
3.531531531531531698e+01 2.552547350825646787e-07
3.542042042042042027e+01 2.448390824918025949e-07
3.552552552552552356e+01 2.348079060674008175e-07
3.563063063063063396e+01 2.251488453772138611e-07
3.573573573573573725e+01 2.158498587119691812e-07
3.584084084084084054e+01 2.068992181158781855e-07
3.594594594594595094e+01 1.982855043569462289e-07
3.605105105105105423e+01 1.899976018445661626e-07
3.615615615615615752e+01 1.820246935017270905e-07
3.626126126126126081e+01 1.743562555989407573e-07
3.636636636636637121e+01 1.669820525567079669e-07
3.647147147147147450e+01 1.598921317231246916e-07
3.657657657657657779e+01 1.530768181329567663e-07
3.668168168168168108e+01 1.465267092542891928e-07
3.678678678678679148e+01 1.402326697285935209e-07
3.689189189189189477e+01 1.341858261098275745e-07
3.699699699699699806e+01 1.283775616079337133e-07
3.710210210210210136e+01 1.227995108418792650e-07
3.720720720720721175e+01 1.174435546071371621e-07
3.731231231231231504e+01 1.123018146622850515e-07
3.741741741741741833e+01 1.073666485391675909e-07
3.752252252252252163e+01 1.026306443808578099e-07
3.762762762762763202e+01 9.808661581142078683e-08
3.773273273273273531e+01 9.372759684128146866e-08
3.783783783783783861e+01 8.954683681178049651e-08
3.794294294294294190e+01 8.553779538230492488e-08
3.804804804804805229e+01 8.169413756317366207e-08
3.815315315315315559e+01 7.800972879726711567e-08
3.825825825825825888e+01 7.447863009319266516e-08
3.836336336336336217e+01 7.109509321260120224e-08
3.846846846846847257e+01 6.785355591407851049e-08
3.857357357357357586e+01 6.474863725586690817e-08
3.867867867867867915e+01 6.177513295949241118e-08
3.878378378378378244e+01 5.892801083621710401e-08
3.888888888888889284e+01 5.620240627806449836e-08
3.899399399399399613e+01 5.359361781501569445e-08
3.909909909909909942e+01 5.109710273981828650e-08
3.920420420420420271e+01 4.870847280170894221e-08
3.930930930930931311e+01 4.642348997020269337e-08
3.941441441441441640e+01 4.423806226997132592e-08
3.951951951951951969e+01 4.214823968769689270e-08
3.962462462462462298e+01 4.015021015166434581e-08
3.972972972972973338e+01 3.824029558473252748e-08
3.983483483483483667e+01 3.641494803120782595e-08
3.993993993993993996e+01 3.467074585803008984e-08
4.004504504504504325e+01 3.300439003057875050e-08
4.015015015015015365e+01 3.141270046329798656e-08
4.025525525525525694e+01 2.989261244524744515e-08
4.036036036036036023e+01 2.844117314058672547e-08
4.046546546546547063e+01 2.705553816391872172e-08
4.057057057057057392e+01 2.573296823032715705e-08
4.067567567567567721e+01 2.447082587986584517e-08
4.078078078078078050e+01 2.326657227618234356e-08
4.088588588588589090e+01 2.211776407888435454e-08
4.099099099099099419e+01 2.102205038919173131e-08
4.109609609609609748e+01 1.997716976835085084e-08
4.120120120120120077e+01 1.898094732823098388e-08
4.130630630630631117e+01 1.803129189346304295e-08
4.141141141141141446e+01 1.712619323443116404e-08
4.151651651651651775e+01 1.626371937037575304e-08
4.162162162162162105e+01 1.544201394182424332e-08
4.172672672672673144e+01 1.465929365152043332e-08
4.183183183183183473e+01 1.391384577298668683e-08
4.193693693693693803e+01 1.320402572581525001e-08
4.204204204204204132e+01 1.252825471675412794e-08
4.214714714714715171e+01 1.188501744562146831e-08
4.225225225225225500e+01 1.127285987505605539e-08
4.235735735735735830e+01 1.069038706308645413e-08
4.246246246246246159e+01 1.013626105748049065e-08
4.256756756756757198e+01 9.609198850816739849e-09
4.267267267267267528e+01 9.107970395202928223e-09
4.277777777777777857e+01 8.631396675551717855e-09
4.288288288288288186e+01 8.178347840312265526e-09
4.298798798798799226e+01 7.747741388545250438e-09
4.309309309309309555e+01 7.338540412221239824e-09
4.319819819819819884e+01 6.949751892615718657e-09
4.330330330330330213e+01 6.580425049670298077e-09
4.340840840840841253e+01 6.229649743186101578e-09
4.351351351351351582e+01 5.896554924715184127e-09
4.361861861861861911e+01 5.580307139015649916e-09
4.372372372372372240e+01 5.280109073939032911e-09
4.382882882882883280e+01 4.995198157621296099e-09
4.393393393393393609e+01 4.724845201853973551e-09
4.403903903903903938e+01 4.468353090517941720e-09
4.414414414414414267e+01 4.225055511969685724e-09
4.424924924924925307e+01 3.994315734278062446e-09
4.435435435435435636e+01 3.775525422219165067e-09
4.445945945945945965e+01 3.568103494946905418e-09
4.456456456456456294e+01 3.371495023268568554e-09
4.466966966966967334e+01 3.185170165466319642e-09
4.477477477477477663e+01 3.008623140618584507e-09
4.487987987987987992e+01 2.841371238388562235e-09
4.498498498498499032e+01 2.682953864261729181e-09
4.509009009009009361e+01 2.532931619228319525e-09
4.519519519519519690e+01 2.390885412922435543e-09
4.530030030030030019e+01 2.256415609245189871e-09
4.540540540540541059e+01 2.129141203515170106e-09
4.551051051051051388e+01 2.008699030206396785e-09
4.561561561561561717e+01 1.894743000350519169e-09
4.572072072072072046e+01 1.786943367697483780e-09
4.582582582582583086e+01 1.684986022746037639e-09
4.593093093093093415e+01 1.588571813773279308e-09
4.603603603603603744e+01 1.497415894010018248e-09
4.614114114114114074e+01 1.411247094126974190e-09
4.624624624624625113e+01 1.329807319214491336e-09
4.635135135135135442e+01 1.252850969456823837e-09
4.645645645645645772e+01 1.180144383719954972e-09
4.656156156156156101e+01 1.111465305290235717e-09
4.666666666666667140e+01 1.046602369019027171e-09
4.677177177177177470e+01 9.853546091467749601e-10
4.687687687687687799e+01 9.275309870977182926e-10
4.698198198198198128e+01 8.729499385545352884e-10
4.708708708708709167e+01 8.214389391398068592e-10
4.719219219219219497e+01 7.728340880489218812e-10
4.729729729729729826e+01 7.269797089964354847e-10
4.740240240240240155e+01 6.837279678552640114e-10
4.750750750750751195e+01 6.429385063851582042e-10
4.761261261261261524e+01 6.044780914638093518e-10
4.771771771771771853e+01 5.682202792506145191e-10
4.782282282282282182e+01 5.340450937296386585e-10
4.792792792792793222e+01 5.018387190944597216e-10
4.803303303303303551e+01 4.714932054535843859e-10
4.813813813813813880e+01 4.429061873508184402e-10
4.824324324324324209e+01 4.159806146104285313e-10
4.834834834834835249e+01 3.906244950320669047e-10
4.845345345345345578e+01 3.667506484753468477e-10
4.855855855855855907e+01 3.442764718885088277e-10
4.866366366366366236e+01 3.231237148499820301e-10
4.876876876876877276e+01 3.032182652055881813e-10
4.887387387387387605e+01 2.844899443979115999e-10
4.897897897897897934e+01 2.668723120977053027e-10
4.908408408408408263e+01 2.503024797603792582e-10
4.918918918918919303e+01 2.347209327433690055e-10
4.929429429429429632e+01 2.200713606327208992e-10
4.939939939939939961e+01 2.063004954393954035e-10
4.950450450450451001e+01 1.933579573377299553e-10
4.960960960960961330e+01 1.811961076300528098e-10
4.971471471471471659e+01 1.697699086327480073e-10
4.981981981981981988e+01 1.590367901900778032e-10
4.992492492492493028e+01 1.489565225327388919e-10
5.003003003003003357e+01 1.394910952085536551e-10
5.013513513513513686e+01 1.306046018227830426e-10
5.024024024024024015e+01 1.222631303354013273e-10
5.034534534534535055e+01 1.144346586721764007e-10
5.045045045045045384e+01 1.070889554156804492e-10
5.055555555555555713e+01 1.001974853513163266e-10
5.066066066066066043e+01 9.373331965216717857e-11
5.076576576576577082e+01 8.767105049490039437e-11
5.087087087087087411e+01 8.198670990713781590e-11
5.097597597597597741e+01 7.665769265461301280e-11
5.108108108108108070e+01 7.166268298410305463e-11
5.118618618618619109e+01 6.698158504552448105e-11
5.129129129129129439e+01 6.259545682375294053e-11
5.139639639639639768e+01 5.848644741764634172e-11
5.150150150150150097e+01 5.463773751045399982e-11
5.160660660660661136e+01 5.103348288224212015e-11
5.171171171171171466e+01 4.765876082121869049e-11
5.181681681681681795e+01 4.449951929684732247e-11
5.192192192192192124e+01 4.154252876346131149e-11
5.202702702702703164e+01 3.877533646867602108e-11
5.213213213213213493e+01 3.618622314630266328e-11
5.223723723723723822e+01 3.376416197865974199e-11
5.234234234234234151e+01 3.149877971819393878e-11
5.244744744744745191e+01 2.938031986313499651e-11
5.255255255255255520e+01 2.739960778655516158e-11
5.265765765765765849e+01 2.554801772266227805e-11
5.276276276276276178e+01 2.381744151845246197e-11
5.286786786786787218e+01 2.220025906296944320e-11
5.297297297297297547e+01 2.068931031038719230e-11
5.307807807807807876e+01 1.927786881693649178e-11
5.318318318318318205e+01 1.795961671535833703e-11
5.328828828828829245e+01 1.672862105407378420e-11
5.339339339339339574e+01 1.557931143163170266e-11
5.349849849849849903e+01 1.450645886022487135e-11
5.360360360360360232e+01 1.350515579516721724e-11
5.370870870870871272e+01 1.257079727019252539e-11
5.381381381381381601e+01 1.169906308128372941e-11
5.391891891891891930e+01 1.088590096446732715e-11
5.402402402402402970e+01 1.012751071562148270e-11
5.412912912912913299e+01 9.420329202843862345e-12
5.423423423423423628e+01 8.761016224319051031e-12
5.433933933933933957e+01 8.146441166915051514e-12
5.444444444444444997e+01 7.573670422926495112e-12
5.454954954954955326e+01 7.039955524475910870e-12
5.465465465465465655e+01 6.542721957084274588e-12
5.475975975975975985e+01 6.079558615834718059e-12
5.486486486486487024e+01 5.648207869377628140e-12
5.496996996996997353e+01 5.246556198769839893e-12
5.507507507507507682e+01 4.872625379803947701e-12
5.518018018018018012e+01 4.524564179072831193e-12
5.528528528528529051e+01 4.200640535528780202e-12
5.539039039039039380e+01 3.899234200741931469e-12
5.549549549549549710e+01 3.618829812440026308e-12
5.560060060060060039e+01 3.358010377224999082e-12
5.570570570570571078e+01 3.115451139612668831e-12
5.581081081081081408e+01 2.889913815733576980e-12
5.591591591591591737e+01 2.680241171167978547e-12
5.602102102102102066e+01 2.485351923468553863e-12
5.612612612612613106e+01 2.304235950952315883e-12
5.623123123123123435e+01 2.135949790321821929e-12
5.633633633633633764e+01 1.979612406605916530e-12
5.644144144144144093e+01 1.834401219795630647e-12
5.654654654654655133e+01 1.699548373391444340e-12
5.665165165165165462e+01 1.574337230877724247e-12
5.675675675675675791e+01 1.458099086899627722e-12
5.686186186186186120e+01 1.350210080638991010e-12
5.696696696696697160e+01 1.250088299570652878e-12
5.707207207207207489e+01 1.157191062430963384e-12
5.717717717717717818e+01 1.071012370846983280e-12
5.728228228228228147e+01 9.910805196605939319e-13
5.738738738738739187e+01 9.169558565367016824e-13
5.749249249249249516e+01 8.482286819713466878e-13
5.759759759759759845e+01 7.845172813145081921e-13
5.770270270270270174e+01 7.254660808954352678e-13
5.780780780780781214e+01 6.707439207864154400e-13
5.791291291291291543e+01 6.200424371653366232e-13
5.801801801801801872e+01 5.730745476392426896e-13
5.812312312312312201e+01 5.295730332717303582e-13
5.822822822822823241e+01 4.892892114169056175e-13
5.833333333333333570e+01 4.519916938035220227e-13
5.843843843843843899e+01 4.174652246350240813e-13
5.854354354354354939e+01 3.855095937761286968e-13
5.864864864864865268e+01 3.559386203846048223e-13
5.875375375375375597e+01 3.285792026192587683e-13
5.885885885885885926e+01 3.032704293124880211e-13
5.896396396396396966e+01 2.798627497388028816e-13
5.906906906906907295e+01 2.582171978403276829e-13
5.917417417417417624e+01 2.382046674870030490e-13
5.927927927927927954e+01 2.197052355538801793e-13
5.938438438438438993e+01 2.026075297909163525e-13
5.948948948948949322e+01 1.868081386428750969e-13
5.959459459459459651e+01 1.722110603487334860e-13
5.969969969969969981e+01 1.587271888120424829e-13
5.980480480480481020e+01 1.462738338863750709e-13
5.990990990990991349e+01 1.347742738639884304e-13
6.001501501501501679e+01 1.241573380914321194e-13
6.012012012012012008e+01 1.143570177636258432e-13
6.022522522522523047e+01 1.053121030682398018e-13
6.033033033033033377e+01 9.696584496551830862e-14
6.043543543543543706e+01 8.926563999531615763e-14
6.054054054054054035e+01 8.216273660349197153e-14
6.064564564564565075e+01 7.561196157419895298e-14
6.075075075075075404e+01 6.957146524344693887e-14
6.085585585585585733e+01 6.400248425279608066e-14
6.096096096096096062e+01 5.886912068058335934e-14
