# radius_AU intensity_Jy_per_sr
1.818318318318318561e+01 4.443324442465481688e-06
1.828828828828828890e+01 4.530004399559621336e-06
1.839339339339339574e+01 4.617578189063648625e-06
1.849849849849849903e+01 4.706032568562985430e-06
1.860360360360360588e+01 4.795353580492672087e-06
1.870870870870870917e+01 4.885526548166348183e-06
1.881381381381381601e+01 4.976536072356021610e-06
1.891891891891891930e+01 5.068366028436527375e-06
1.902402402402402615e+01 5.160999564108398106e-06
1.912912912912912944e+01 5.254419097712199877e-06
1.923423423423423628e+01 5.348606317147082046e-06
1.933933933933933957e+01 5.443542179405661299e-06
1.944444444444444642e+01 5.539206910736927262e-06
1.954954954954954971e+01 5.635580007448194661e-06
1.965465465465465655e+01 5.732640237356694176e-06
1.975975975975975985e+01 5.830365641900590304e-06
1.986486486486486669e+01 5.928733538918814742e-06
1.996996996996996998e+01 6.027720526108212729e-06
2.007507507507507682e+01 6.127302485166043223e-06
2.018018018018018012e+01 6.227454586624971714e-06
2.028528528528528696e+01 6.328151295387167606e-06
2.039039039039039025e+01 6.429366376963168591e-06
2.049549549549549710e+01 6.531072904420634016e-06
2.060060060060060039e+01 6.633243266047102132e-06
2.070570570570570723e+01 6.735849173730261328e-06
2.081081081081081052e+01 6.838861672058273913e-06
2.091591591591591737e+01 6.942251148141965090e-06
2.102102102102102066e+01 7.045987342159754647e-06
2.112612612612612750e+01 7.150039358625428786e-06
2.123123123123123079e+01 7.254375678377859305e-06
2.133633633633633764e+01 7.358964171291021803e-06
2.144144144144144093e+01 7.463772109701623600e-06
2.154654654654654777e+01 7.568766182550869358e-06
2.165165165165165106e+01 7.673912510235841267e-06
2.175675675675675791e+01 7.779176660165203216e-06
2.186186186186186120e+01 7.884523663012796586e-06
2.196696696696696804e+01 7.989918029662016822e-06
2.207207207207207134e+01 8.095323768832625818e-06
2.217717717717717818e+01 8.200704405381027492e-06
2.228228228228228147e+01 8.306022999263761684e-06
2.238738738738738832e+01 8.411242165153372675e-06
2.249249249249249516e+01 8.516324092694548206e-06
2.259759759759759845e+01 8.621230567387738820e-06
2.270270270270270530e+01 8.725922992086432235e-06
2.280780780780780859e+01 8.830362409093283412e-06
2.291291291291291543e+01 8.934509522839553848e-06
2.301801801801801872e+01 9.038324723131234558e-06
2.312312312312312557e+01 9.141768108944478384e-06
2.322822822822822886e+01 9.244799512751983054e-06
2.333333333333333570e+01 9.347378525361222697e-06
2.343843843843843899e+01 9.449464521244436193e-06
2.354354354354354584e+01 9.551016684339640384e-06
2.364864864864864913e+01 9.651994034300911249e-06
2.375375375375375597e+01 9.752355453175637451e-06
2.385885885885885926e+01 9.852059712485435904e-06
2.396396396396396611e+01 9.951065500686929430e-06
2.406906906906906940e+01 1.004933145098763790e-05
2.417417417417417624e+01 1.014681616949176836e-05
2.427927927927927954e+01 1.024347826364983084e-05
2.438438438438438638e+01 1.033927637098557778e-05
2.448948948948948967e+01 1.043416918807296386e-05
2.459459459459459651e+01 1.052811549973545208e-05
2.469969969969969981e+01 1.062107420843929022e-05
2.480480480480480665e+01 1.071300436385204189e-05
2.490990990990990994e+01 1.080386519253702223e-05
2.501501501501501679e+01 1.089361612775406000e-05
2.512012012012012008e+01 1.098221683933641466e-05
2.522522522522522692e+01 1.106962726361351292e-05
2.533033033033033021e+01 1.115580763334869301e-05
2.543543543543543706e+01 1.124071850766103310e-05
2.554054054054054035e+01 1.132432080189995271e-05
2.564564564564564719e+01 1.140657581744124152e-05
2.575075075075075048e+01 1.148744527137287059e-05
2.585585585585585733e+01 1.156689132603899003e-05
2.596096096096096062e+01 1.164487661841030168e-05
2.606606606606606746e+01 1.172136428924913830e-05
2.617117117117117076e+01 1.179631801203744960e-05
2.627627627627627760e+01 1.186970202163609428e-05
2.638138138138138089e+01 1.194148114264387922e-05
2.648648648648648773e+01 1.201162081742496821e-05
2.659159159159159103e+01 1.208008713377348633e-05
2.669669669669669787e+01 1.214684685218439613e-05
2.680180180180180116e+01 1.221186743270001041e-05
2.690690690690690801e+01 1.227511706130186175e-05
2.701201201201201485e+01 1.233656467581795224e-05
2.711711711711711814e+01 1.239617999131598982e-05
2.722222222222222499e+01 1.245393352495351044e-05
2.732732732732732828e+01 1.250979662025637324e-05
2.743243243243243512e+01 1.256374147079773093e-05
2.753753753753753841e+01 1.261574114325002976e-05
2.764264264264264526e+01 1.266576959978335415e-05
2.774774774774774855e+01 1.271380171978402738e-05
2.785285285285285539e+01 1.275981332086814041e-05
2.795795795795795868e+01 1.280378117916540239e-05
2.806306306306306553e+01 1.284568304884948089e-05
2.816816816816816882e+01 1.288549768089189750e-05
2.827327327327327566e+01 1.292320484101729671e-05
2.837837837837837895e+01 1.295878532683888179e-05
2.848348348348348580e+01 1.299222098415370068e-05
2.858858858858858909e+01 1.302349472237842216e-05
2.869369369369369593e+01 1.305259052910723864e-05
2.879879879879879923e+01 1.307949348377452106e-05
2.890390390390390607e+01 1.310418977040592931e-05
2.900900900900900936e+01 1.312666668944270072e-05
2.911411411411411621e+01 1.314691266862496809e-05
2.921921921921921950e+01 1.316491727292104067e-05
2.932432432432432634e+01 1.318067121349072720e-05
2.942942942942942963e+01 1.319416635567190788e-05
2.953453453453453648e+01 1.320539572598078567e-05
2.963963963963963977e+01 1.321435351811730920e-05
2.974474474474474661e+01 1.322103509796860660e-05
2.984984984984984990e+01 1.322543700760434162e-05
2.995495495495495675e+01 1.322755696825919289e-05
3.006006006006006004e+01 1.322739388229883769e-05
3.016516516516516688e+01 1.322494783416709746e-05
3.027027027027027017e+01 1.322022009031306242e-05
3.037537537537537702e+01 1.321321309809830394e-05
3.048048048048048031e+01 1.320393048368550763e-05
3.058558558558558715e+01 1.319237704891103969e-05
3.069069069069069045e+01 1.317855876714525466e-05
3.079579579579579729e+01 1.316248277814554204e-05
3.090090090090090058e+01 1.314415738190828334e-05
3.100600600600600742e+01 1.312359203152718188e-05
3.111111111111111072e+01 1.310079732506652039e-05
3.121621621621621756e+01 1.307578499645916853e-05
3.132132132132132085e+01 1.304856790544024859e-05
3.142642642642642770e+01 1.301916002652856661e-05
3.153153153153153454e+01 1.298757643706902804e-05
3.163663663663663783e+01 1.295383330435035746e-05
3.174174174174174468e+01 1.291794787181350837e-05
3.184684684684684797e+01 1.287993844436728475e-05
3.195195195195195481e+01 1.283982437282861186e-05
3.205705705705705810e+01 1.279762603750603314e-05
3.216216216216216139e+01 1.275336483094588619e-05
3.226726726726727179e+01 1.270706313986160877e-05
3.237237237237237508e+01 1.265874432626758416e-05
3.247747747747747837e+01 1.260843270783968792e-05
3.258258258258258167e+01 1.255615353752574622e-05
3.268768768768769206e+01 1.250193298242974651e-05
3.279279279279279535e+01 1.244579810199457943e-05
3.289789789789789864e+01 1.238777682550868088e-05
3.300300300300300194e+01 1.232789792896281839e-05
3.310810810810811233e+01 1.226619101128379508e-05
3.321321321321321562e+01 1.220268646997257087e-05
3.331831831831831892e+01 1.213741547617476308e-05
3.342342342342342221e+01 1.207040994921223265e-05
3.352852852852853260e+01 1.200170253060475471e-05
3.363363363363363590e+01 1.193132655761138256e-05
3.373873873873873919e+01 1.185931603632143232e-05
3.384384384384384248e+01 1.178570561432548333e-05
3.394894894894895288e+01 1.171053055299703975e-05
3.405405405405405617e+01 1.163382669941584985e-05
3.415915915915915946e+01 1.155563045796401985e-05
3.426426426426426275e+01 1.147597876162642855e-05
3.436936936936937315e+01 1.139490904302690328e-05
3.447447447447447644e+01 1.131245920523191914e-05
3.457957957957957973e+01 1.122866759235341425e-05
3.468468468468468302e+01 1.114357295998263887e-05
3.478978978978979342e+01 1.105721444548663438e-05
3.489489489489489671e+01 1.096963153819908390e-05
3.500000000000000000e+01 1.088086404953699836e-05
3.510510510510510329e+01 1.079095208307474434e-05
3.521021021021021369e+01 1.069993600460652513e-05
3.531531531531531698e+01 1.060785641222834862e-05
3.542042042042042027e+01 1.051475410647009213e-05
3.552552552552552356e+01 1.042067006050813363e-05
3.563063063063063396e+01 1.032564539048849363e-05
3.573573573573573725e+01 1.022972132599017287e-05
3.584084084084084054e+01 1.013293918065777978e-05
3.594594594594595094e+01 1.003534032303230258e-05
3.605105105105105423e+01 9.936966147608183229e-06
3.615615615615615752e+01 9.837858046144323332e-06
3.626126126126126081e+01 9.738057379256267771e-06
3.636636636636637121e+01 9.637605448315966289e-06
3.647147147147147450e+01 9.536543467685086500e-06
3.657657657657657779e+01 9.434912537307001297e-06
3.668168168168168108e+01 9.332753615682079011e-06
3.678678678678679148e+01 9.230107493250050811e-06
3.689189189189189477e+01 9.127014766202553971e-06
3.699699699699699806e+01 9.023515810748072022e-06
3.710210210210210136e+01 8.919650757850966047e-06
3.720720720720721175e+01 8.815459468465149475e-06
3.731231231231231504e+01 8.710981509282421809e-06
3.741741741741741833e+01 8.606256129014372110e-06
3.752252252252252163e+01 8.501322235226192216e-06
3.762762762762763202e+01 8.396218371739558878e-06
3.773273273273273531e+01 8.290982696621144318e-06
3.783783783783783861e+01 8.185652960772084796e-06
3.794294294294294190e+01 8.080266487133216724e-06
3.804804804804805229e+01 7.974860150519598966e-06
3.815315315315315559e+01 7.869470358097194535e-06
3.825825825825825888e+01 7.764133030513380404e-06
3.836336336336336217e+01 7.658883583692368023e-06
3.846846846846847257e+01 7.553756911305274561e-06
3.857357357357357586e+01 7.448787367924031805e-06
3.867867867867867915e+01 7.344008752866980462e-06
3.878378378378378244e+01 7.239454294743475867e-06
3.888888888888889284e+01 7.135156636703545276e-06
3.899399399399399613e+01 7.031147822397927131e-06
3.909909909909909942e+01 6.927459282652710517e-06
3.920420420420420271e+01 6.824121822862120492e-06
3.930930930930931311e+01 6.721165611101820982e-06
3.941441441441441640e+01 6.618620166964416603e-06
3.951951951951951969e+01 6.516514351117739550e-06
3.962462462462462298e+01 6.414876355585900392e-06
3.972972972972973338e+01 6.313733694751929614e-06
3.983483483483483667e+01 6.213113197080227762e-06
3.993993993993993996e+01 6.113040997555981543e-06
4.004504504504504325e+01 6.013542530838149279e-06
4.015015015015015365e+01 5.914642525121560321e-06
4.025525525525525694e+01 5.816364996703113145e-06
4.036036036036036023e+01 5.718733245246067500e-06
4.046546546546547063e+01 5.621769849735945749e-06
4.057057057057057392e+01 5.525496665120650471e-06
4.067567567567567721e+01 5.429934819626701555e-06
4.078078078078078050e+01 5.335104712743008098e-06
4.088588588588589090e+01 5.241026013862709525e-06
4.099099099099099419e+01 5.147717661573183251e-06
4.109609609609609748e+01 5.055197863583520025e-06
4.120120120120120077e+01 4.963484097278433506e-06
4.130630630630631117e+01 4.872593110886779482e-06
4.141141141141141446e+01 4.782540925252508637e-06
4.151651651651651775e+01 4.693342836195234723e-06
4.162162162162162105e+01 4.605013417447276410e-06
4.172672672672673144e+01 4.517566524153468675e-06
4.183183183183183473e+01 4.431015296919666040e-06
4.193693693693693803e+01 4.345372166395423754e-06
4.204204204204204132e+01 4.260648858376092276e-06
4.214714714714715171e+01 4.176856399409061540e-06
4.225225225225225500e+01 4.094005122888735606e-06
4.235735735735735830e+01 4.012104675624364296e-06
4.246246246246246159e+01 3.931164024864821159e-06
4.256756756756757198e+01 3.851191465763941905e-06
4.267267267267267528e+01 3.772194629270084887e-06
4.277777777777777857e+01 3.694180490423111896e-06
4.288288288288288186e+01 3.617155377042160308e-06
4.298798798798799226e+01 3.541124978787174869e-06
4.309309309309309555e+01 3.466094356577252962e-06
4.319819819819819884e+01 3.392067952348639497e-06
4.330330330330330213e+01 3.319049599135320646e-06
4.340840840840841253e+01 3.247042531454993713e-06
4.351351351351351582e+01 3.176049395983297140e-06
4.361861861861861911e+01 3.106072262499088931e-06
4.372372372372372240e+01 3.037112635083780762e-06
4.382882882882883280e+01 2.969171463557629547e-06
4.393393393393393609e+01 2.902249155136108920e-06
4.403903903903903938e+01 2.836345586289464867e-06
4.414414414414414267e+01 2.771460114788863389e-06
4.424924924924925307e+01 2.707591591922512703e-06
4.435435435435435636e+01 2.644738374865460925e-06
4.445945945945945965e+01 2.582898339186811300e-06
4.456456456456456294e+01 2.522068891478476079e-06
4.466966966966967334e+01 2.462246982089665081e-06
4.477477477477477663e+01 2.403429117951636218e-06
4.487987987987987992e+01 2.345611375477415625e-06
4.498498498498499032e+01 2.288789413521573280e-06
4.509009009009009361e+01 2.232958486385330553e-06
4.519519519519519690e+01 2.178113456852568787e-06
4.530030030030030019e+01 2.124248809242732379e-06
4.540540540540541059e+01 2.071358662466798114e-06
4.551051051051051388e+01 2.019436783072931879e-06
4.561561561561561717e+01 1.968476598268688488e-06
4.572072072072072046e+01 1.918471208907091488e-06
4.582582582582583086e+01 1.869413402424169286e-06
4.593093093093093415e+01 1.821295665715981367e-06
4.603603603603603744e+01 1.774110197943459094e-06
4.614114114114114074e+01 1.727848923253883000e-06
4.624624624624625113e+01 1.682503503408084261e-06
4.635135135135135442e+01 1.638065350302949509e-06
4.645645645645645772e+01 1.594525638379114561e-06
4.656156156156156101e+01 1.551875316904230911e-06
4.666666666666667140e+01 1.510105122122509447e-06
4.677177177177177470e+01 1.469205589261705121e-06
4.687687687687687799e+01 1.429167064389046014e-06
4.698198198198198128e+01 1.389979716108126441e-06
4.708708708708709167e+01 1.351633547089066510e-06
4.719219219219219497e+01 1.314118405424749544e-06
4.729729729729729826e+01 1.277423995806261598e-06
4.740240240240240155e+01 1.241539890511158718e-06
4.750750750750751195e+01 1.206455540198502475e-06
4.761261261261261524e+01 1.172160284505061507e-06
4.771771771771771853e+01 1.138643362437411576e-06
4.782282282282282182e+01 1.105893922555139939e-06
4.792792792792793222e+01 1.073901032940661573e-06
4.803303303303303551e+01 1.042653690951598239e-06
4.813813813813813880e+01 1.012140832751986437e-06
4.824324324324324209e+01 9.823513426190330682e-07
4.834834834834835249e+01 9.532740620224149038e-07
4.845345345345345578e+01 9.248977984735396816e-07
4.855855855855855907e+01 8.972113341424828997e-07
4.866366366366366236e+01 8.702034342407225413e-07
4.876876876876877276e+01 8.438628551680603570e-07
4.887387387387387605e+01 8.181783524225060582e-07
4.897897897897897934e+01 7.931386882721596523e-07
4.908408408408408263e+01 7.687326391885099018e-07
4.918918918918919303e+01 7.449490030408017293e-07
4.929429429429429632e+01 7.217766060514702402e-07
4.939939939939939961e+01 6.992043095128762010e-07
4.950450450450451001e+01 6.772210162659097462e-07
4.960960960960961330e+01 6.558156769412534416e-07
4.971471471471471659e+01 6.349772959643497304e-07
4.981981981981981988e+01 6.146949373254112873e-07
4.992492492492493028e+01 5.949577301159969265e-07
5.003003003003003357e+01 5.757548738339434812e-07
5.013513513513513686e+01 5.570756434586285108e-07
5.024024024024024015e+01 5.389093942987915322e-07
5.034534534534535055e+01 5.212455666152954217e-07
5.045045045045045384e+01 5.040736900214355765e-07
5.055555555555555713e+01 4.873833876635493767e-07
5.066066066066066043e+01 4.711643801848932617e-07
5.076576576576577082e+01 4.554064894758690874e-07
5.087087087087087411e+01 4.400996422138718506e-07
5.097597597597597741e+01 4.252338731961355848e-07
5.108108108108108070e+01 4.107993284691275535e-07
5.118618618618619109e+01 3.967862682581275298e-07
5.129129129129129439e+01 3.831850697007714126e-07
5.139639639639639768e+01 3.699862293884130182e-07
5.150150150150150097e+01 3.571803657192950584e-07
5.160660660660661136e+01 3.447582210675662599e-07
5.171171171171171466e+01 3.327106637722954607e-07
5.181681681681681795e+01 3.210286899506694060e-07
5.192192192192192124e+01 3.097034251396675377e-07
5.202702702702703164e+01 2.987261257705156977e-07
5.213213213213213493e+01 2.880881804803067469e-07
5.223723723723723822e+01 2.777811112651812897e-07
5.234234234234234151e+01 2.677965744795277074e-07
5.244744744744745191e+01 2.581263616856557841e-07
5.255255255255255520e+01 2.487624003584387035e-07
5.265765765765765849e+01 2.396967544494079811e-07
5.276276276276276178e+01 2.309216248148158843e-07
5.286786786786787218e+01 2.224293495121539798e-07
5.297297297297297547e+01 2.142124039696287824e-07
5.307807807807807876e+01 2.062634010330597200e-07
5.318318318318318205e+01 1.985750908946770668e-07
5.328828828828829245e+01 1.911403609082375217e-07
5.339339339339339574e+01 1.839522352948775904e-07
5.349849849849849903e+01 1.770038747440624151e-07
5.360360360360360232e+01 1.702885759139754076e-07
5.370870870870871272e+01 1.637997708356297236e-07
5.381381381381381601e+01 1.575310262249471730e-07
5.391891891891891930e+01 1.514760427069889330e-07
5.402402402402402970e+01 1.456286539564819375e-07
5.412912912912913299e+01 1.399828257587104832e-07
5.423423423423423628e+01 1.345326549947864297e-07
5.433933933933933957e+01 1.292723685552537403e-07
5.444444444444444997e+01 1.241963221859010598e-07
5.454954954954955326e+01 1.192989992696006193e-07
5.465465465465465655e+01 1.145750095479021219e-07
5.475975975975975985e+01 1.100190877860543690e-07
5.486486486486487024e+01 1.056260923850330390e-07
5.496996996996997353e+01 1.013910039440854881e-07
5.507507507507507682e+01 9.730892377721501247e-08
5.518018018018018012e+01 9.337507238695289071e-08
5.528528528528529051e+01 8.958478789867592343e-08
5.539039039039039380e+01 8.593352445864899241e-08
5.549549549549549710e+01 8.241685059887967794e-08
5.560060060060060039e+01 7.903044757179573913e-08
5.570570570570571078e+01 7.577010765766038889e-08
5.581081081081081408e+01 7.263173244756040919e-08
5.591591591591591737e+01 6.961133110470774801e-08
5.602102102102102066e+01 6.670501860671731213e-08
5.612612612612613106e+01 6.390901397142640684e-08
5.623123123123123435e+01 6.121963846874294951e-08
5.633633633633633764e+01 5.863331382091325383e-08
5.644144144144144093e+01 5.614656039352457731e-08
5.654654654654655133e+01 5.375599537946167806e-08
5.665165165165165462e+01 5.145833097795815750e-08
5.675675675675675791e+01 4.925037257079254104e-08
5.686186186186186120e+01 4.712901689760307389e-08
5.696696696696697160e+01 4.509125023220380909e-08
5.707207207207207489e+01 4.313414656170925166e-08
5.717717717717717818e+01 4.125486577018859078e-08
5.728228228228228147e+01 3.945065182849622506e-08
5.738738738738739187e+01 3.771883099184188574e-08
5.749249249249249516e+01 3.605681000659015673e-08
5.759759759759759845e+01 3.446207432769956888e-08
5.770270270270270174e+01 3.293218634814179735e-08
5.780780780780781214e+01 3.146478364156380880e-08
5.791291291291291543e+01 3.005757721938796322e-08
5.801801801801801872e+01 2.870834980347148881e-08
5.812312312312312201e+01 2.741495411538296989e-08
5.822822822822823241e+01 2.617531118328254522e-08
5.833333333333333570e+01 2.498740866733005198e-08
5.843843843843843899e+01 2.384929920448025514e-08
5.854354354354354939e+01 2.275909877346434430e-08
5.864864864864865268e+01 2.171498508069601303e-08
5.875375375375375597e+01 2.071519596778069656e-08
5.885885885885885926e+01 1.975802784125358452e-08
5.896396396396396966e+01 1.884183412511339791e-08
5.906906906906907295e+01 1.796502373666891491e-08
5.917417417417417624e+01 1.712605958616129459e-08
5.927927927927927954e+01 1.632345710057834329e-08
5.938438438438438993e+01 1.555578277202703210e-08
5.948948948948949322e+01 1.482165273098557904e-08
5.959459459459459651e+01 1.411973134471108452e-08
5.969969969969969981e+01 1.344872984103760983e-08
5.980480480480481020e+01 1.280740495775688720e-08
5.990990990990991349e+01 1.219455761773594573e-08
6.001501501501501679e+01 1.160903162988700010e-08
6.012012012012012008e+01 1.104971241607046063e-08
6.022522522522523047e+01 1.051552576397618412e-08
6.033033033033033377e+01 1.000543660599606133e-08
6.043543543543543706e+01 9.518447824069192346e-09
6.054054054054054035e+01 9.053599080452078482e-09
6.064564564564565075e+01 8.609965674336878319e-09
6.075075075075075404e+01 8.186657424215206958e-09
6.085585585585585733e+01 7.782817575858325892e-09
6.096096096096096062e+01 7.397621735762230303e-09
