# radius_AU intensity_Jy_per_sr
1.082582582582582553e+01 4.977033880467285408e-05
1.093093093093093060e+01 4.888907691332493755e-05
1.103603603603603567e+01 4.801513050627420398e-05
1.114114114114114074e+01 4.714866779363162749e-05
1.124624624624624758e+01 4.628985012443355331e-05
1.135135135135135265e+01 4.543883200006714287e-05
1.145645645645645772e+01 4.459576109330760192e-05
1.156156156156156278e+01 4.376077827284565261e-05
1.166666666666666785e+01 4.293401763317888573e-05
1.177177177177177292e+01 4.211560652973693632e-05
1.187687687687687799e+01 4.130566561910655658e-05
1.198198198198198305e+01 4.050430890421883814e-05
1.208708708708708812e+01 3.971164378435770523e-05
1.219219219219219319e+01 3.892777110984575089e-05
1.229729729729729826e+01 3.815278524126051362e-05
1.240240240240240333e+01 3.738677411303191332e-05
1.250750750750750839e+01 3.662981930126905830e-05
1.261261261261261346e+01 3.588199609566282574e-05
1.271771771771771853e+01 3.514337357530864615e-05
1.282282282282282360e+01 3.441401468829231641e-05
1.292792792792792866e+01 3.369397633488064952e-05
1.303303303303303373e+01 3.298330945415725801e-05
1.313813813813813880e+01 3.228205911394353781e-05
1.324324324324324387e+01 3.159026460384361113e-05
1.334834834834834894e+01 3.090795953125235335e-05
1.345345345345345400e+01 3.023517192016486607e-05
1.355855855855855907e+01 2.957192431262645354e-05
1.366366366366366414e+01 2.891823387266189145e-05
1.376876876876876921e+01 2.827411249252375356e-05
1.387387387387387427e+01 2.763956690110007581e-05
1.397897897897897934e+01 2.701459877432261757e-05
1.408408408408408441e+01 2.639920484741807336e-05
1.418918918918918948e+01 2.579337702884609647e-05
1.429429429429429455e+01 2.519710251576914449e-05
1.439939939939939961e+01 2.461036391090124691e-05
1.450450450450450468e+01 2.403313934058436073e-05
1.460960960960960975e+01 2.346540257394309046e-05
1.471471471471471482e+01 2.290712314297074794e-05
1.481981981981981988e+01 2.235826646340204830e-05
1.492492492492492495e+01 2.181879395623011672e-05
1.503003003003003002e+01 2.128866316972818798e-05
1.513513513513513509e+01 2.076782790183918595e-05
1.524024024024024015e+01 2.025623832279886729e-05
1.534534534534534522e+01 1.975384109786166626e-05
1.545045045045045029e+01 1.926057951000110144e-05
1.555555555555555536e+01 1.877639358245988482e-05
1.566066066066066043e+01 1.830122020102817413e-05
1.576576576576576727e+01 1.783499323593173587e-05
1.587087087087087234e+01 1.737764366321519207e-05
1.597597597597597741e+01 1.692909968550894892e-05
1.608108108108108070e+01 1.648928685207228493e-05
1.618618618618618754e+01 1.605812817800815945e-05
1.629129129129129083e+01 1.563554426254959510e-05
1.639639639639639768e+01 1.522145340632048470e-05
1.650150150150150097e+01 1.481577172747828406e-05
1.660660660660660781e+01 1.441841327664883928e-05
1.671171171171171110e+01 1.402929015056835374e-05
1.681681681681681795e+01 1.364831260435046986e-05
1.692192192192192124e+01 1.327538916230100444e-05
1.702702702702702808e+01 1.291042672720598841e-05
1.713213213213213137e+01 1.255333068802321727e-05
1.723723723723723822e+01 1.220400502591054208e-05
1.734234234234234151e+01 1.186235241852877652e-05
1.744744744744744835e+01 1.152827434256004602e-05
1.755255255255255165e+01 1.120167117438687434e-05
1.765765765765765849e+01 1.088244228888045037e-05
1.776276276276276178e+01 1.057048615625077175e-05
1.786786786786786863e+01 1.026570043691433492e-05
1.797297297297297547e+01 9.967982074339415511e-06
1.807807807807807876e+01 9.677227385831926952e-06
1.818318318318318561e+01 9.393332151228550426e-06
1.828828828828828890e+01 9.116191699467611866e-06
1.839339339339339574e+01 8.845700993010875446e-06
1.849849849849849903e+01 8.581754710093524269e-06
1.860360360360360588e+01 8.324247324782229842e-06
1.870870870870870917e+01 8.073073184824908417e-06
1.881381381381381601e+01 7.828126587278406653e-06
1.891891891891891930e+01 7.589301851903904812e-06
1.902402402402402615e+01 7.356493392322306579e-06
1.912912912912912944e+01 7.129595784925266025e-06
1.923423423423423628e+01 6.908503835539789160e-06
1.933933933933933957e+01 6.693112643847589172e-06
1.944444444444444642e+01 6.483317665562603793e-06
1.954954954954954971e+01 6.279014772372925049e-06
1.965465465465465655e+01 6.080100309655617674e-06
1.975975975975975985e+01 5.886471151975563793e-06
1.986486486486486669e+01 5.698024756381434109e-06
1.996996996996996998e+01 5.514659213514404876e-06
2.007507507507507682e+01 5.336273296547072915e-06
2.018018018018018012e+01 5.162766507972279991e-06
2.028528528528528696e+01 4.994039124263255301e-06
2.039039039039039025e+01 4.829992238428549046e-06
2.049549549549549710e+01 4.670527800486731020e-06
2.060060060060060039e+01 4.515548655887760200e-06
2.070570570570570723e+01 4.364958581909172263e-06
2.081081081081081052e+01 4.218662322057064885e-06
2.091591591591591737e+01 4.076565618502865323e-06
2.102102102102102066e+01 3.938575242588524050e-06
2.112612612612612750e+01 3.804599023433681204e-06
2.123123123123123079e+01 3.674545874679718000e-06
2.133633633633633764e+01 3.548325819406421375e-06
2.144144144144144093e+01 3.425850013258189124e-06
2.154654654654654777e+01 3.307030765817294424e-06
2.165165165165165106e+01 3.191781560262817070e-06
2.175675675675675791e+01 3.080017071354260450e-06
2.186186186186186120e+01 2.971653181779797757e-06
2.196696696696696804e+01 2.866606996909369252e-06
2.207207207207207134e+01 2.764796857993604920e-06
2.217717717717717818e+01 2.666142353849695578e-06
2.228228228228228147e+01 2.570564331075934278e-06
2.238738738738738832e+01 2.477984902836668552e-06
2.249249249249249516e+01 2.388327456259845286e-06
2.259759759759759845e+01 2.301516658489285172e-06
2.270270270270270530e+01 2.217478461433998140e-06
2.280780780780780859e+01 2.136140105256887172e-06
2.291291291291291543e+01 2.057430120645048603e-06
2.301801801801801872e+01 1.981278329903905748e-06
2.312312312312312557e+01 1.907615846917146785e-06
2.322822822822822886e+01 1.836375076014364953e-06
2.333333333333333570e+01 1.767489709787883429e-06
2.343843843843843899e+01 1.700894725900165967e-06
2.354354354354354584e+01 1.636526382922623553e-06
2.364864864864864913e+01 1.574322215246492642e-06
2.375375375375375597e+01 1.514221027105818750e-06
2.385885885885885926e+01 1.456162885752293868e-06
2.396396396396396611e+01 1.400089113821037451e-06
2.406906906906906940e+01 1.345942280926040745e-06
2.417417417417417624e+01 1.293666194523261142e-06
2.427927927927927954e+01 1.243205890078918265e-06
2.438438438438438638e+01 1.194507620579773157e-06
2.448948948948948967e+01 1.147518845421655635e-06
2.459459459459459651e+01 1.102188218711724562e-06
2.469969969969969981e+01 1.058465577019326616e-06
2.480480480480480665e+01 1.016301926609553827e-06
2.490990990990990994e+01 9.756494301929089761e-07
2.501501501501501679e+01 9.364613932237038166e-07
2.512012012012012008e+01 8.986922497790783673e-07
2.522522522522522692e+01 8.622975480497287598e-07
2.533033033033033021e+01 8.272339354726841523e-07
2.543543543543543706e+01 7.934591435356150644e-07
2.554054054054054035e+01 7.609319722814229165e-07
2.564564564564564719e+01 7.296122745409873671e-07
2.575075075075075048e+01 6.994609399211785151e-07
2.585585585585585733e+01 6.704398785743886001e-07
2.596096096096096062e+01 6.425120047750477639e-07
2.606606606606606746e+01 6.156412203277383332e-07
2.617117117117117076e+01 5.897923978307273536e-07
2.627627627627627760e+01 5.649313638178926164e-07
2.638138138138138089e+01 5.410248818012348625e-07
2.648648648648648773e+01 5.180406352353145135e-07
2.659159159159159103e+01 4.959472104241932874e-07
2.669669669669669787e+01 4.747140793906111167e-07
2.680180180180180116e+01 4.543115827263870446e-07
2.690690690690690801e+01 4.347109124421968646e-07
2.701201201201201485e+01 4.158840948341510225e-07
2.711711711711711814e+01 3.978039733837914104e-07
2.722222222222222499e+01 3.804441917073957475e-07
2.732732732732732828e+01 3.637791765697273514e-07
2.743243243243243512e+01 3.477841209766194833e-07
2.753753753753753841e+01 3.324349673600962429e-07
2.764264264264264526e+01 3.177083908689811992e-07
2.774774774774774855e+01 3.035817827772973351e-07
2.785285285285285539e+01 2.900332340220392569e-07
2.795795795795795868e+01 2.770415188812673178e-07
2.806306306306306553e+01 2.645860788027959396e-07
2.816816816816816882e+01 2.526470063931356461e-07
2.827327327327327566e+01 2.412050295757016070e-07
2.837837837837837895e+01 2.302414959267272059e-07
2.848348348348348580e+01 2.197383571967028647e-07
2.858858858858858909e+01 2.096781540246086193e-07
2.869369369369369593e+01 2.000440008516374857e-07
2.879879879879879923e+01 1.908195710405803853e-07
2.890390390390390607e+01 1.819890822064987534e-07
2.900900900900900936e+01 1.735372817638305827e-07
2.911411411411411621e+01 1.654494326945527430e-07
2.921921921921921950e+01 1.577112995415783093e-07
2.932432432432432634e+01 1.503091346310795771e-07
2.942942942942942963e+01 1.432296645270134887e-07
2.953453453453453648e+01 1.364600767206733167e-07
2.963963963963963977e+01 1.299880065577026466e-07
2.974474474474474661e+01 1.238015244045958549e-07
2.984984984984984990e+01 1.178891230563469615e-07
2.995495495495495675e+01 1.122397053865296482e-07
3.006006006006006004e+01 1.068425722407609577e-07
3.016516516516516688e+01 1.016874105741527808e-07
3.027027027027027017e+01 9.676428183305288587e-08
3.037537537537537702e+01 9.206361058106355408e-08
3.048048048048048031e+01 8.757617336904771064e-08
3.058558558558558715e+01 8.329308784854965378e-08
3.069069069069069045e+01 7.920580212780902416e-08
3.079579579579579729e+01 7.530608436928890797e-08
3.090090090090090058e+01 7.158601262741943982e-08
3.100600600600600742e+01 6.803796492502631691e-08
3.111111111111111072e+01 6.465460956672045953e-08
3.121621621621621756e+01 6.142889568731829735e-08
3.132132132132132085e+01 5.835404403319243037e-08
3.142642642642642770e+01 5.542353797427216053e-08
3.153153153153153454e+01 5.263111474426416017e-08
3.163663663663663783e+01 4.997075690650934383e-08
3.174174174174174468e+01 4.743668404275921750e-08
3.184684684684684797e+01 4.502334466203038619e-08
3.195195195195195481e+01 4.272540832657541045e-08
3.205705705705705810e+01 4.053775799190836478e-08
3.216216216216216139e+01 3.845548255772188657e-08
3.226726726726727179e+01 3.647386962644943528e-08
3.237237237237237508e+01 3.458839846614590105e-08
3.247747747747747837e+01 3.279473317428918624e-08
3.258258258258258167e+01 3.108871603904640911e-08
3.268768768768769206e+01 2.946636109449233526e-08
3.279279279279279535e+01 2.792384786622180697e-08
3.289789789789789864e+01 2.645751530375796797e-08
3.300300300300300194e+01 2.506385589612842485e-08
3.310810810810811233e+01 2.373950996695246243e-08
3.321321321321321562e+01 2.248126014536493709e-08
3.331831831831831892e+01 2.128602600908814522e-08
3.342342342342342221e+01 2.015085889595589672e-08
3.352852852852853260e+01 1.907293688019058558e-08
3.363363363363363590e+01 1.804955990973761301e-08
3.373873873873873919e+01 1.707814510096753734e-08
3.384384384384384248e+01 1.615622218707084664e-08
3.394894894894895288e+01 1.528142911648338932e-08
3.405405405405405617e+01 1.445150779770407045e-08
3.415915915915915946e+01 1.366429998688725712e-08
3.426426426426426275e+01 1.291774331462342446e-08
3.436936936936937315e+01 1.220986744834977443e-08
3.447447447447447644e+01 1.153879038686862621e-08
3.457957957957957973e+01 1.090271488348645927e-08
3.468468468468468302e+01 1.029992499432867816e-08
3.478978978978979342e+01 9.728782748424548528e-09
3.489489489489489671e+01 9.187724936203170134e-09
3.500000000000000000e+01 8.675260013086316670e-09
3.510510510510510329e+01 8.189965114913579739e-09
3.521021021021021369e+01 7.730483181984059769e-09
3.531531531531531698e+01 7.295520188551348532e-09
3.542042042042042027e+01 6.883842474660418003e-09
3.552552552552552356e+01 6.494274177270457173e-09
3.563063063063063396e+01 6.125694757661654579e-09
3.573573573573573725e+01 5.777036622180863315e-09
3.584084084084084054e+01 5.447282833437292191e-09
3.594594594594595094e+01 5.135464909117747481e-09
3.605105105105105423e+01 4.840660705648245160e-09
3.615615615615615752e+01 4.561992383987525198e-09
3.626126126126126081e+01 4.298624454897281831e-09
3.636636636636637121e+01 4.049761901092070385e-09
3.647147147147147450e+01 3.814648373731703565e-09
3.657657657657657779e+01 3.592564460777306858e-09
3.668168168168168108e+01 3.382826024792063716e-09
3.678678678678679148e+01 3.184782607825555254e-09
3.689189189189189477e+01 2.997815901080003641e-09
3.699699699699699806e+01 2.821338277114238871e-09
3.710210210210210136e+01 2.654791382399746120e-09
3.720720720720721175e+01 2.497644788100013807e-09
3.731231231231231504e+01 2.349394697001541148e-09
3.741741741741741833e+01 2.209562704581069336e-09
3.752252252252252163e+01 2.077694612249377623e-09
3.762762762762763202e+01 1.953359290866859128e-09
3.773273273273273531e+01 1.836147592680524611e-09
3.783783783783783861e+01 1.725671309885438940e-09
3.794294294294294190e+01 1.621562178066603172e-09
3.804804804804805229e+01 1.523470922828981142e-09
3.815315315315315559e+01 1.431066347974596547e-09
3.825825825825825888e+01 1.344034463635725739e-09
3.836336336336336217e+01 1.262077652822665461e-09
3.846846846846847257e+01 1.184913874892768845e-09
3.857357357357357586e+01 1.112275904495023262e-09
3.867867867867867915e+01 1.043910604590836633e-09
3.878378378378378244e+01 9.795782321973432760e-10
3.888888888888889284e+01 9.190517755440284096e-10
3.899399399399399613e+01 8.621163213770725637e-10
3.909909909909909942e+01 8.085684511883934833e-10
3.920420420420420271e+01 7.582156651880485700e-10
3.930930930930931311e+01 7.108758328791815832e-10
3.941441441441441640e+01 6.663766691343830773e-10
3.951951951951951969e+01 6.245552347109492138e-10
3.962462462462462298e+01 5.852574601802060117e-10
3.972972972972973338e+01 5.483376922826983082e-10
3.983483483483483667e+01 5.136582617567845546e-10
3.993993993993993996e+01 4.810890717228550198e-10
4.004504504504504325e+01 4.505072057392458713e-10
4.015015015015015365e+01 4.217965546786514361e-10
4.025525525525525694e+01 3.948474616058154872e-10
4.036036036036036023e+01 3.695563838681504554e-10
4.046546546546547063e+01 3.458255716410672935e-10
4.057057057057057392e+01 3.235627621988857523e-10
4.067567567567567721e+01 3.026808892104460422e-10
4.078078078078078050e+01 2.830978063859819354e-10
4.088588588588589090e+01 2.647360248282753220e-10
4.099099099099099419e+01 2.475224634668322731e-10
4.109609609609609748e+01 2.313882119786508985e-10
4.120120120120120077e+01 2.162683056232209996e-10
4.130630630630631117e+01 2.021015114426101336e-10
4.141141141141141446e+01 1.888301252999883163e-10
4.151651651651651775e+01 1.763997792516191542e-10
4.162162162162162105e+01 1.647592587683518955e-10
4.172672672672673144e+01 1.538603293428394563e-10
4.183183183183183473e+01 1.436575720382683661e-10
4.193693693693693803e+01 1.341082275531962992e-10
4.204204204204204132e+01 1.251720483952759964e-10
4.214714714714715171e+01 1.168111587741200439e-10
4.225225225225225500e+01 1.089899218404465502e-10
4.235735735735735830e+01 1.016748139148597177e-10
4.246246246246246159e+01 9.483430536527424158e-11
4.256756756756757198e+01 8.843874780701661257e-11
4.267267267267267528e+01 8.246026731411789343e-11
4.277777777777777857e+01 7.687266334421885049e-11
4.288288288288288186e+01 7.165131309289200280e-11
4.298798798798799226e+01 6.677308100603173058e-11
4.309309309309309555e+01 6.221623319131083236e-11
4.319819819819819884e+01 5.796035648155419063e-11
4.330330330330330213e+01 5.398628191426506727e-11
4.340840840840841253e+01 5.027601240244979083e-11
4.351351351351351582e+01 4.681265438236682788e-11
4.361861861861861911e+01 4.358035323386148819e-11
4.372372372372372240e+01 4.056423227858199055e-11
4.382882882882883280e+01 3.775033517059038024e-11
4.393393393393393609e+01 3.512557150272085411e-11
4.403903903903903938e+01 3.267766546049661041e-11
4.414414414414414267e+01 3.039510736352170923e-11
4.424924924924925307e+01 2.826710794200911129e-11
4.435435435435435636e+01 2.628355520352684529e-11
4.445945945945945965e+01 2.443497375213022613e-11
4.456456456456456294e+01 2.271248642883557334e-11
4.466966966966967334e+01 2.110777814886253345e-11
4.477477477477477663e+01 1.961306181726934759e-11
4.487987987987987992e+01 1.822104621051380730e-11
4.498498498498499032e+01 1.692490571712370453e-11
4.509009009009009361e+01 1.571825183604569799e-11
4.519519519519519690e+01 1.459510633638626220e-11
4.530030030030030019e+01 1.354987598716544192e-11
4.540540540540541059e+01 1.257732877038057613e-11
4.551051051051051388e+01 1.167257149514010213e-11
4.561561561561561717e+01 1.083102873487622775e-11
4.572072072072072046e+01 1.004842301369890523e-11
4.582582582582583086e+01 9.320756171809340793e-12
4.593093093093093415e+01 8.644291843566799456e-12
4.603603603603603744e+01 8.015538985298934403e-12
4.614114114114114074e+01 7.431236393275520928e-12
4.624624624624625113e+01 6.888338155431050052e-12
4.635135135135135442e+01 6.383999983434520232e-12
4.645645645645645772e+01 5.915566374567467271e-12
4.656156156156156101e+01 5.480558555595363285e-12
4.666666666666667140e+01 5.076663163402860476e-12
4.677177177177177470e+01 4.701721619622119995e-12
4.687687687687687799e+01 4.353720158817265740e-12
4.698198198198198128e+01 4.030780472005233172e-12
4.708708708708709167e+01 3.731150929395986781e-12
4.719219219219219497e+01 3.453198348232710168e-12
4.729729729729729826e+01 3.195400273505903456e-12
4.740240240240240155e+01 2.956337741112352472e-12
4.750750750750751195e+01 2.734688494732792826e-12
4.761261261261261524e+01 2.529220629317143220e-12
4.771771771771771853e+01 2.338786635595782622e-12
4.782282282282282182e+01 2.162317821485693659e-12
4.792792792792793222e+01 1.998819087632597736e-12
4.803303303303303551e+01 1.847364035630793782e-12
4.813813813813813880e+01 1.707090388692732820e-12
4.824324324324324209e+01 1.577195705705448514e-12
4.834834834834835249e+01 1.456933370712679933e-12
4.845345345345345578e+01 1.345608840903865279e-12
4.855855855855855907e+01 1.242576137176873015e-12
4.866366366366366236e+01 1.147234562273201009e-12
4.876876876876877276e+01 1.059025632364893340e-12
4.887387387387387605e+01 9.774302088046779771e-13
4.897897897897897934e+01 9.019658175367615661e-13
4.908408408408408263e+01 8.321841444082051054e-13
4.918918918918919303e+01 7.676686953214659064e-13
4.929429429429429632e+01 7.080326108304626125e-13
4.939939939939939961e+01 6.529166254065280491e-13
4.950450450450451001e+01 6.019871621898324335e-13
4.960960960960961330e+01 5.549345545970866883e-13
4.971471471471471659e+01 5.114713866802100260e-13
4.981981981981981988e+01 4.713309446244368508e-13
4.992492492492493028e+01 4.342657722395337191e-13
5.003003003003003357e+01 4.000463237363626625e-13
5.013513513513513686e+01 3.684597074939291990e-13
5.024024024024024015e+01 3.393085149110568959e-13
5.034534534534535055e+01 3.124097288029465300e-13
5.045045045045045384e+01 2.875937061475970781e-13
5.055555555555555713e+01 2.647032303113489949e-13
5.066066066066066043e+01 2.435926281880308977e-13
5.076576576576577082e+01 2.241269479731155137e-13
5.087087087087087411e+01 2.061811935642082555e-13
5.097597597597597741e+01 1.896396118328801902e-13
5.108108108108108070e+01 1.743950292513411305e-13
5.118618618618619109e+01 1.603482345814541975e-13
5.129129129129129439e+01 1.474074045441216060e-13
5.139639639639639768e+01 1.354875695847123498e-13
5.150150150150150097e+01 1.245101170358373218e-13
5.160660660660661136e+01 1.144023291529887312e-13
5.171171171171171466e+01 1.050969536620907947e-13
5.181681681681681795e+01 9.653180461141625934e-14
5.192192192192192124e+01 8.864939146425476109e-14
5.202702702702703164e+01 8.139657450366005626e-14
5.213213213213213493e+01 7.472424474716823259e-14
5.223723723723723822e+01 6.858702668796484453e-14
5.234234234234234151e+01 6.294300229016613589e-14
5.244744744744745191e+01 5.775345476999446029e-14
5.255255255255255520e+01 5.298263079220539625e-14
5.265765765765765849e+01 4.859751980245056259e-14
5.276276276276276178e+01 4.456764930181877567e-14
5.286786786786787218e+01 4.086489494982784490e-14
5.297297297297297547e+01 3.746330445707708137e-14
5.307807807807807876e+01 3.433893429884873764e-14
5.318318318318318205e+01 3.146969834652015436e-14
5.328828828828829245e+01 2.883522757494688305e-14
5.339339339339339574e+01 2.641674006130442823e-14
5.349849849849849903e+01 2.419692054444665691e-14
5.360360360360360232e+01 2.215980886391452983e-14
5.370870870870871272e+01 2.029069664449542046e-14
5.381381381381381601e+01 1.857603163593429563e-14
5.391891891891891930e+01 1.700332915818953295e-14
5.402402402402402970e+01 1.556109014072915811e-14
5.412912912912913299e+01 1.423872527991017418e-14
5.423423423423423628e+01 1.302648487166919903e-14
5.433933933933933957e+01 1.191539390770882669e-14
5.444444444444444997e+01 1.089719205223791980e-14
5.454954954954955326e+01 9.964278143253438103e-15
5.465465465465465655e+01 9.109658887454956440e-15
5.475975975975975985e+01 8.326901441287489051e-15
5.486486486486487024e+01 7.610089592413601829e-15
5.496996996996997353e+01 6.953783276236091558e-15
5.507507507507507682e+01 6.352981181018244229e-15
5.518018018018018012e+01 5.803086212775798084e-15
5.528528528528529051e+01 5.299873607523630737e-15
5.539039039039039380e+01 4.839461493738556665e-15
5.549549549549549710e+01 4.418283722113913527e-15
5.560060060060060039e+01 4.033064792911667486e-15
5.570570570570571078e+01 3.680796723520494501e-15
5.581081081081081408e+01 3.358717710273381220e-15
5.591591591591591737e+01 3.064292449217298022e-15
5.602102102102102066e+01 2.795193990420284224e-15
5.612612612612613106e+01 2.549287009592960987e-15
5.623123123123123435e+01 2.324612389344023192e-15
5.633633633633633764e+01 2.119373010324255174e-15
5.644144144144144093e+01 1.931920659884035794e-15
5.654654654654655133e+01 1.760743972712256403e-15
5.665165165165165462e+01 1.604457324278546009e-15
5.675675675675675791e+01 1.461790603796897115e-15
5.686186186186186120e+01 1.331579798901306550e-15
5.696696696696697160e+01 1.212758329300216394e-15
5.707207207207207489e+01 1.104349071385492242e-15
5.717717717717717818e+01 1.005457020138091203e-15
5.728228228228228147e+01 9.152625387211118573e-16
5.738738738738739187e+01 8.330151499033216060e-16
5.749249249249249516e+01 7.580278269339142132e-16
5.759759759759759845e+01 6.896717447112496973e-16
5.770270270270270174e+01 6.273714550730758446e-16
5.780780780780781214e+01 5.706004527997209564e-16
5.791291291291291543e+01 5.188771014811787370e-16
5.801801801801801872e+01 4.717608907681877556e-16
5.812312312312312201e+01 4.288489987201660100e-16
5.822822822822823241e+01 3.897731349918034872e-16
5.833333333333333570e+01 3.541966424771120191e-16
5.843843843843843899e+01 3.218118367657771409e-16
5.854354354354354939e+01 2.923375643720886379e-16
5.864864864864865268e+01 2.655169621807622188e-16
5.875375375375375597e+01 2.411154019258443542e-16
5.885885885885885926e+01 2.189186047866305000e-16
5.896396396396396966e+01 1.987309123556923288e-16
5.906906906906907295e+01 1.803737013160891983e-16
5.917417417417417624e+01 1.636839301639070899e-16
5.927927927927927954e+01 1.485128072348504723e-16
5.938438438438438993e+01 1.347245701451733463e-16
5.948948948948949322e+01 1.221953675431927620e-16
5.959459459459459651e+01 1.108122347928466295e-16
5.969969969969969981e+01 1.004721558797908953e-16
5.980480480480481020e+01 9.108120444757527525e-17
5.990990990990991349e+01 8.255375744047033177e-17
6.001501501501501679e+01 7.481177535407750826e-17
6.012012012012012008e+01 6.778414357842455995e-17
6.022522522522523047e+01 6.140606976381454062e-17
6.033033033033033377e+01 5.561853255025950909e-17
6.043543543543543706e+01 5.036777737950076218e-17
6.054054054054054035e+01 4.560485545690770505e-17
6.064564564564565075e+01 4.128520225122318174e-17
6.075075075075075404e+01 3.736825221534112414e-17
6.085585585585585733e+01 3.381708668300334220e-17
6.096096096096096062e+01 3.059811214632156693e-17
