# radius_AU intensity_Jy_per_sr
1.271771771771771853e+01 1.526090199459647948e-10
1.282282282282282360e+01 1.622308615429676268e-10
1.292792792792792866e+01 1.724295845913621328e-10
1.303303303303303373e+01 1.832378238553836156e-10
1.313813813813813880e+01 1.946899372153436102e-10
1.324324324324324387e+01 2.068220892147914050e-10
1.334834834834834894e+01 2.196723382292318536e-10
1.345345345345345400e+01 2.332807273896783315e-10
1.355855855855855907e+01 2.476893793979598852e-10
1.366366366366366414e+01 2.629425953743445193e-10
1.376876876876876921e+01 2.790869578817822203e-10
1.387387387387387427e+01 2.961714382747618308e-10
1.397897897897897934e+01 3.142475085245292463e-10
1.408408408408408441e+01 3.333692576761992506e-10
1.418918918918918948e+01 3.535935130969998734e-10
1.429429429429429455e+01 3.749799666787226566e-10
1.439939939939939961e+01 3.975913061612015118e-10
1.450450450450450468e+01 4.214933517473696635e-10
1.460960960960960975e+01 4.467551981842567019e-10
1.471471471471471482e+01 4.734493624879566197e-10
1.481981981981981988e+01 5.016519374943215260e-10
1.492492492492492495e+01 5.314427514208183855e-10
1.503003003003003002e+01 5.629055336285397520e-10
1.513513513513513509e+01 5.961280867769978209e-10
1.524024024024024015e+01 6.312024655677964923e-10
1.534534534534534522e+01 6.682251622767059912e-10
1.545045045045045029e+01 7.072972992770363850e-10
1.555555555555555536e+01 7.485248287604524039e-10
1.566066066066066043e+01 7.920187398645383101e-10
1.576576576576576727e+01 8.378952734195098447e-10
1.587087087087087234e+01 8.862761445292927231e-10
1.597597597597597741e+01 9.372887732051014082e-10
1.608108108108108070e+01 9.910665232722350772e-10
1.618618618618618754e+01 1.047748949773264730e-09
1.629129129129129083e+01 1.107482055093131168e-09
1.639639639639639768e+01 1.170418554033871089e-09
1.650150150150150097e+01 1.236718148068355297e-09
1.660660660660660781e+01 1.306547809004500092e-09
1.671171171171171110e+01 1.380082072292557096e-09
1.681681681681681795e+01 1.457503340209459473e-09
1.692192192192192124e+01 1.539002195155224905e-09
1.702702702702702808e+01 1.624777723296947560e-09
1.713213213213213137e+01 1.715037848796368706e-09
1.723723723723723822e+01 1.809999678857275602e-09
1.734234234234234151e+01 1.909889859828245154e-09
1.744744744744744835e+01 2.014944944596300786e-09
1.755255255255255165e+01 2.125411771505475157e-09
1.765765765765765849e+01 2.241547855033267175e-09
1.776276276276276178e+01 2.363621788456218000e-09
1.786786786786786863e+01 2.491913658733364073e-09
1.797297297297297547e+01 2.626715473834043440e-09
1.807807807807807876e+01 2.768331602733263431e-09
1.818318318318318561e+01 2.917079228294191971e-09
1.828828828828828890e+01 3.073288813253386669e-09
1.839339339339339574e+01 3.237304579519780823e-09
1.849849849849849903e+01 3.409485000993041119e-09
1.860360360360360588e+01 3.590203310101567367e-09
1.870870870870870917e+01 3.779848018253690826e-09
1.881381381381381601e+01 3.978823450389025091e-09
1.891891891891891930e+01 4.187550293809122807e-09
1.902402402402402615e+01 4.406466161458547971e-09
1.912912912912912944e+01 4.636026169818393184e-09
1.923423423423423628e+01 4.876703531564955131e-09
1.933933933933933957e+01 5.128990163135577807e-09
1.944444444444444642e+01 5.393397307333081836e-09
1.954954954954954971e+01 5.670456171087912056e-09
1.965465465465465655e+01 5.960718578485041405e-09
1.975975975975975985e+01 6.264757639148647534e-09
1.986486486486486669e+01 6.583168432064149355e-09
1.996996996996996998e+01 6.916568704901260848e-09
2.007507507507507682e+01 7.265599588886554768e-09
2.018018018018018012e+01 7.630926329256653959e-09
2.028528528528528696e+01 8.013239031305926230e-09
2.039039039039039025e+01 8.413253422023435991e-09
2.049549549549549710e+01 8.831711627294950155e-09
2.060060060060060039e+01 9.269382964624620031e-09
2.070570570570570723e+01 9.727064751310249103e-09
2.081081081081081052e+01 1.020558312798277565e-08
2.091591591591591737e+01 1.070579389739806751e-08
2.102102102102102066e+01 1.122858337834373365e-08
2.112612612612612750e+01 1.177486927449928656e-08
2.123123123123123079e+01 1.234560155806027591e-08
2.133633633633633764e+01 1.294176336791087317e-08
2.144144144144144093e+01 1.356437192209951741e-08
2.154654654654654777e+01 1.421447944434380736e-08
2.165165165165165106e+01 1.489317410425932403e-08
2.175675675675675791e+01 1.560158097097601748e-08
2.186186186186186120e+01 1.634086297977251892e-08
2.196696696696696804e+01 1.711222191132571813e-08
2.207207207207207134e+01 1.791689938313702184e-08
2.217717717717717818e+01 1.875617785266240053e-08
2.228228228228228147e+01 1.963138163163454127e-08
2.238738738738738832e+01 2.054387791102969344e-08
2.249249249249249516e+01 2.149507779609073108e-08
2.259759759759759845e+01 2.248643735077986912e-08
2.270270270270270530e+01 2.351945865099261524e-08
2.280780780780780859e+01 2.459569084582257800e-08
2.291291291291291543e+01 2.571673122612505864e-08
2.301801801801801872e+01 2.688422629958234532e-08
2.312312312312312557e+01 2.809987287143023813e-08
2.322822822822822886e+01 2.936541912995887523e-08
2.333333333333333570e+01 3.068266573585612078e-08
2.343843843843843899e+01 3.205346691441267008e-08
2.354354354354354584e+01 3.347973154956326417e-08
2.364864864864864913e+01 3.496342427868621060e-08
2.375375375375375597e+01 3.650656658703846502e-08
2.385885885885885926e+01 3.811123790064985724e-08
2.396396396396396611e+01 3.977957667645321058e-08
2.406906906906906940e+01 4.151378148837359122e-08
2.417417417417417624e+01 4.331611210805096865e-08
2.427927927927927954e+01 4.518889057881692034e-08
2.438438438438438638e+01 4.713450228149663479e-08
2.448948948948948967e+01 4.915539699055192642e-08
2.459459459459459651e+01 5.125408991903323806e-08
2.469969969969969981e+01 5.343316275075061762e-08
2.480480480480480665e+01 5.569526465802739998e-08
2.490990990990990994e+01 5.804311330334191926e-08
2.501501501501501679e+01 6.047949582311597019e-08
2.512012012012012008e+01 6.300726979185138387e-08
2.522522522522522692e+01 6.562936416477040273e-08
2.533033033033033021e+01 6.834878019705743222e-08
2.543543543543543706e+01 7.116859233775647472e-08
2.554054054054054035e+01 7.409194909632138353e-08
2.564564564564564719e+01 7.712207387977379560e-08
2.575075075075075048e+01 8.026226579836725434e-08
2.585585585585585733e+01 8.351590043761753345e-08
2.596096096096096062e+01 8.688643059450359946e-08
2.606606606606606746e+01 9.037738697560681780e-08
2.617117117117117076e+01 9.399237885490382248e-08
2.627627627627627760e+01 9.773509468889536837e-08
2.638138138138138089e+01 1.016093026867014858e-07
2.648648648648648773e+01 1.056188513327256886e-07
2.659159159159159103e+01 1.097676698594427585e-07
2.669669669669669787e+01 1.140597686678377497e-07
2.680180180180180116e+01 1.184992396929843502e-07
2.690690690690690801e+01 1.230902567122236051e-07
2.701201201201201485e+01 1.278370755933716358e-07
2.711711711711711814e+01 1.327440344803621037e-07
2.722222222222222499e+01 1.378155539137035867e-07
2.732732732732732828e+01 1.430561368831088193e-07
2.743243243243243512e+01 1.484703688096412504e-07
2.753753753753753841e+01 1.540629174546998174e-07
2.764264264264264526e+01 1.598385327531620321e-07
2.774774774774774855e+01 1.658020465679856184e-07
2.785285285285285539e+01 1.719583723635740528e-07
2.795795795795795868e+01 1.783125047952016420e-07
2.806306306306306553e+01 1.848695192118032248e-07
2.816816816816816882e+01 1.916345710694317281e-07
2.827327327327327566e+01 1.986128952527073260e-07
2.837837837837837895e+01 2.058098053015839587e-07
2.848348348348348580e+01 2.132306925407904150e-07
2.858858858858858909e+01 2.208810251093141967e-07
2.869369369369369593e+01 2.287663468873343609e-07
2.879879879879879923e+01 2.368922763180326251e-07
2.890390390390390607e+01 2.452645051217579129e-07
2.900900900900900936e+01 2.538887969000513127e-07
2.911411411411411621e+01 2.627709856270972321e-07
2.921921921921921950e+01 2.719169740262039673e-07
2.932432432432432634e+01 2.813327318289909856e-07
2.942942942942942963e+01 2.910242939150046711e-07
2.953453453453453648e+01 3.009977583295680016e-07
2.963963963963963977e+01 3.112592841777310631e-07
2.974474474474474661e+01 3.218150893922767127e-07
2.984984984984984990e+01 3.326714483738108717e-07
2.995495495495495675e+01 3.438346895010694255e-07
3.006006006006006004e+01 3.553111925096528483e-07
3.016516516516516688e+01 3.671073857375209574e-07
3.027027027027027017e+01 3.792297432356653803e-07
3.037537537537537702e+01 3.916847817425133195e-07
3.048048048048048031e+01 4.044790575207110162e-07
3.058558558558558715e+01 4.176191630550867195e-07
3.069069069069069045e+01 4.311117236106926004e-07
3.079579579579579729e+01 4.449633936499936102e-07
3.090090090090090058e+01 4.591808531083846785e-07
3.100600600600600742e+01 4.737708035273888530e-07
3.111111111111111072e+01 4.887399640450201149e-07
3.121621621621621756e+01 5.040950672429795205e-07
3.132132132132132085e+01 5.198428548504896934e-07
3.142642642642642770e+01 5.359900733047687251e-07
3.153153153153153454e+01 5.525434691682990216e-07
3.163663663663663783e+01 5.695097844032465843e-07
3.174174174174174468e+01 5.868957515035541917e-07
3.184684684684684797e+01 6.047080884854336481e-07
3.195195195195195481e+01 6.229534937371824832e-07
3.205705705705705810e+01 6.416386407294312206e-07
3.216216216216216139e+01 6.607701725871627051e-07
3.226726726726727179e+01 6.803546965250234881e-07
3.237237237237237508e+01 7.003987781476772422e-07
3.247747747747747837e+01 7.209089356171825791e-07
3.258258258258258167e+01 7.418916336895572163e-07
3.268768768768769206e+01 7.633532776229603257e-07
3.279279279279279535e+01 7.853002069601173816e-07
3.289789789789789864e+01 8.077386891878845745e-07
3.300300300300300194e+01 8.306749132770248723e-07
3.310810810810811233e+01 8.541149831055666029e-07
3.321321321321321562e+01 8.780649107693006138e-07
3.331831831831831892e+01 9.025306097832660915e-07
3.342342342342342221e+01 9.275178881782542704e-07
3.352852852852853260e+01 9.530324414966612282e-07
3.363363363363363590e+01 9.790798456922132411e-07
3.373873873873873919e+01 1.005665549938396706e-06
3.384384384384384248e+01 1.032794869350581225e-06
3.394894894894895288e+01 1.060472977627153959e-06
3.405405405405405617e+01 1.088704899615161845e-06
3.415915915915915946e+01 1.117495503806261003e-06
3.426426426426426275e+01 1.146849494768936238e-06
3.436936936936937315e+01 1.176771405523272639e-06
3.447447447447447644e+01 1.207265589864724366e-06
3.457957957957957973e+01 1.238336214643643330e-06
3.468468468468468302e+01 1.269987252007450333e-06
3.478978978978979342e+01 1.302222471612669188e-06
3.489489489489489671e+01 1.335045432814174825e-06
3.500000000000000000e+01 1.368459476839311254e-06
3.510510510510510329e+01 1.402467718954649031e-06
3.521021021021021369e+01 1.437073040633447878e-06
3.531531531531531698e+01 1.472278081732025857e-06
3.542042042042042027e+01 1.508085232683497370e-06
3.552552552552552356e+01 1.544496626717438425e-06
3.563063063063063396e+01 1.581514132114314123e-06
3.573573573573573725e+01 1.619139344503595479e-06
3.584084084084084054e+01 1.657373579214735965e-06
3.594594594594595094e+01 1.696217863690235987e-06
3.605105105105105423e+01 1.735672929970253491e-06
3.615615615615615752e+01 1.775739207258334487e-06
3.626126126126126081e+01 1.816416814577914584e-06
3.636636636636637121e+01 1.857705553529428777e-06
3.647147147147147450e+01 1.899604901157910745e-06
3.657657657657657779e+01 1.942114002941121132e-06
3.668168168168168108e+01 1.985231665908237908e-06
3.678678678678679148e+01 2.028956351899294168e-06
3.689189189189189477e+01 2.073286170975548315e-06
3.699699699699699806e+01 2.118218874991072981e-06
3.710210210210210136e+01 2.163751851335785751e-06
3.720720720720721175e+01 2.209882116860264594e-06
3.731231231231231504e+01 2.256606311992616570e-06
3.741741741741741833e+01 2.303920695057717970e-06
3.752252252252252163e+01 2.351821136809041498e-06
3.762762762762763202e+01 2.400303115183322590e-06
3.773273273273273531e+01 2.449361710288191968e-06
3.783783783783783861e+01 2.498991599632914283e-06
3.794294294294294190e+01 2.549187053612169374e-06
3.804804804804805229e+01 2.599941931252813543e-06
3.815315315315315559e+01 2.651249676233374852e-06
3.825825825825825888e+01 2.703103313185959789e-06
3.836336336336336217e+01 2.755495444290008531e-06
3.846846846846847257e+01 2.808418246167257231e-06
3.857357357357357586e+01 2.861863467087020997e-06
3.867867867867867915e+01 2.915822424490776950e-06
3.878378378378378244e+01 2.970286002844698531e-06
3.888888888888889284e+01 3.025244651828690594e-06
3.899399399399399613e+01 3.080688384870103796e-06
3.909909909909909942e+01 3.136606778030179346e-06
3.920420420420420271e+01 3.192988969250815216e-06
3.930930930930931311e+01 3.249823657969121680e-06
3.941441441441441640e+01 3.307099105106789357e-06
3.951951951951951969e+01 3.364803133441083292e-06
3.962462462462462298e+01 3.422923128363789976e-06
3.972972972972973338e+01 3.481446039034221892e-06
3.983483483483483667e+01 3.540358379931901753e-06
3.993993993993993996e+01 3.599646232814279678e-06
4.004504504504504325e+01 3.659295249084273295e-06
4.015015015015015365e+01 3.719290652572160257e-06
4.025525525525525694e+01 3.779617242735813564e-06
4.036036036036036023e+01 3.840259398282929960e-06
4.046546546546547063e+01 3.901201081218306672e-06
4.057057057057057392e+01 3.962425841318885452e-06
4.067567567567567721e+01 4.023916821038781885e-06
4.078078078078078050e+01 4.085656760845922028e-06
4.088588588588589090e+01 4.147628004991574298e-06
4.099099099099099419e+01 4.209812507713399593e-06
4.109609609609609748e+01 4.272191839872287323e-06
4.120120120120120077e+01 4.334747196022532638e-06
4.130630630630631117e+01 4.397459401914551044e-06
4.141141141141141446e+01 4.460308922428659931e-06
4.151651651651651775e+01 4.523275869938031377e-06
4.162162162162162105e+01 4.586340013098214125e-06
4.172672672672673144e+01 4.649480786060229641e-06
4.183183183183183473e+01 4.712677298103557636e-06
4.193693693693693803e+01 4.775908343684890267e-06
4.204204204204204132e+01 4.839152412897819281e-06
4.214714714714715171e+01 4.902387702338192650e-06
4.225225225225225500e+01 4.965592126369234334e-06
4.235735735735735830e+01 5.028743328780015984e-06
4.246246246246246159e+01 5.091818694830192606e-06
4.256756756756757198e+01 5.154795363673516960e-06
4.267267267267267528e+01 5.217650241151924100e-06
4.277777777777777857e+01 5.280360012951594592e-06
4.288288288288288186e+01 5.342901158111660420e-06
4.298798798798799226e+01 5.405249962875872843e-06
4.309309309309309555e+01 5.467382534876845873e-06
4.319819819819819884e+01 5.529274817642132464e-06
4.330330330330330213e+01 5.590902605410677296e-06
4.340840840840841253e+01 5.652241558247868146e-06
4.351351351351351582e+01 5.713267217446755652e-06
4.361861861861861911e+01 5.773955021202685144e-06
4.372372372372372240e+01 5.834280320547913385e-06
4.382882882882883280e+01 5.894218395532512841e-06
4.393393393393393609e+01 5.953744471637277434e-06
4.403903903903903938e+01 6.012833736404033693e-06
4.414414414414414267e+01 6.071461356268212369e-06
4.424924924924925307e+01 6.129602493578250103e-06
4.435435435435435636e+01 6.187232323785940979e-06
4.445945945945945965e+01 6.244326052791559631e-06
4.456456456456456294e+01 6.300858934427128645e-06
4.466966966966967334e+01 6.356806288060990400e-06
4.477477477477477663e+01 6.412143516306452999e-06
4.487987987987987992e+01 6.466846122817097833e-06
4.498498498498499032e+01 6.520889730150915351e-06
4.509009009009009361e+01 6.574250097685349205e-06
4.519519519519519690e+01 6.626903139565076517e-06
4.530030030030030019e+01 6.678824942664068285e-06
4.540540540540541059e+01 6.729991784543417157e-06
4.551051051051051388e+01 6.780380151386209770e-06
4.561561561561561717e+01 6.829966755890658149e-06
4.572072072072072046e+01 6.878728555102509013e-06
4.582582582582583086e+01 6.926642768167796400e-06
4.593093093093093415e+01 6.973686893986861601e-06
4.603603603603603744e+01 7.019838728750655835e-06
4.614114114114114074e+01 7.065076383340202214e-06
4.624624624624625113e+01 7.109378300570266327e-06
4.635135135135135442e+01 7.152723272258264441e-06
4.645645645645645772e+01 7.195090456099584865e-06
4.656156156156156101e+01 7.236459392330528515e-06
4.666666666666667140e+01 7.276810020160312707e-06
4.677177177177177470e+01 7.316122693953672890e-06
4.687687687687687799e+01 7.354378199145862945e-06
4.698198198198198128e+01 7.391557767871986003e-06
4.708708708708709167e+01 7.427643094292932459e-06
4.719219219219219497e+01 7.462616349600382288e-06
4.729729729729729826e+01 7.496460196683733635e-06
4.740240240240240155e+01 7.529157804442014493e-06
4.750750750750751195e+01 7.560692861724298432e-06
4.761261261261261524e+01 7.591049590882453679e-06
4.771771771771771853e+01 7.620212760920485130e-06
4.782282282282282182e+01 7.648167700225114288e-06
4.792792792792793222e+01 7.674900308862717292e-06
4.803303303303303551e+01 7.700397070428207936e-06
4.813813813813813880e+01 7.724645063431917564e-06
4.824324324324324209e+01 7.747631972211048939e-06
4.834834834834835249e+01 7.769346097352811372e-06
4.845345345345345578e+01 7.789776365616869603e-06
4.855855855855855907e+01 7.808912339345381784e-06
4.866366366366366236e+01 7.826744225349349188e-06
4.876876876876877276e+01 7.843262883260771029e-06
4.887387387387387605e+01 7.858459833340570457e-06
4.897897897897897934e+01 7.872327263732994680e-06
4.908408408408408263e+01 7.884858037157778333e-06
4.918918918918919303e+01 7.896045697032055475e-06
4.929429429429429632e+01 7.905884473014669641e-06
4.939939939939939961e+01 7.914369285966205668e-06
4.950450450450451001e+01 7.921495752318798779e-06
4.960960960960961330e+01 7.927260187850416841e-06
4.971471471471471659e+01 7.931659610859123107e-06
4.981981981981981988e+01 7.934691744733433271e-06
4.992492492492493028e+01 7.936355019915709041e-06
5.003003003003003357e+01 7.936648575256189436e-06
5.013513513513513686e+01 7.935572258756036878e-06
5.024024024024024015e+01 7.933126627698508724e-06
5.034534534534535055e+01 7.929312948168072938e-06
5.045045045045045384e+01 7.924133193958064243e-06
5.055555555555555713e+01 7.917590044868207184e-06
5.066066066066066043e+01 7.909686884394044083e-06
5.076576576576577082e+01 7.900427796811061387e-06
5.087087087087087411e+01 7.889817563657053315e-06
5.097597597597597741e+01 7.877861659616922402e-06
5.108108108108108070e+01 7.864566247814912728e-06
5.118618618618619109e+01 7.849938174519935710e-06
5.129129129129129439e+01 7.833984963270342912e-06
5.139639639639639768e+01 7.816714808425198242e-06
5.150150150150150097e+01 7.798136568149828711e-06
5.160660660660661136e+01 7.778259756843998714e-06
5.171171171171171466e+01 7.757094537021837151e-06
5.181681681681681795e+01 7.734651710653144764e-06
5.192192192192192124e+01 7.710942709976461242e-06
5.202702702702703164e+01 7.685979587794827280e-06
5.213213213213213493e+01 7.659775007265737519e-06
5.223723723723723822e+01 7.632342231197418979e-06
5.234234234234234151e+01 7.603695110864090480e-06
5.244744744744745191e+01 7.573848074353412555e-06
5.255255255255255520e+01 7.542816114459833672e-06
5.265765765765765849e+01 7.510614776138045147e-06
5.276276276276276178e+01 7.477260143531274645e-06
5.286786786786787218e+01 7.442768826589507314e-06
5.297297297297297547e+01 7.407157947293275013e-06
5.307807807807807876e+01 7.370445125498931083e-06
5.318318318318318205e+01 7.332648464421843099e-06
5.328828828828829245e+01 7.293786535774185060e-06
5.339339339339339574e+01 7.253878364574426394e-06
5.349849849849849903e+01 7.212943413645846363e-06
5.360360360360360232e+01 7.171001567821790416e-06
5.370870870870871272e+01 7.128073117875521405e-06
5.381381381381381601e+01 7.084178744192872632e-06
5.391891891891891930e+01 7.039339500205987633e-06
5.402402402402402970e+01 6.993576795606744994e-06
5.412912912912913299e+01 6.946912379358523259e-06
5.423423423423423628e+01 6.899368322525095663e-06
5.433933933933933957e+01 6.850967000935614666e-06
5.444444444444444997e+01 6.801731077704627653e-06
5.454954954954955326e+01 6.751683485626188800e-06
5.465465465465465655e+01 6.700847409461062688e-06
5.475975975975975985e+01 6.649246268136139716e-06
5.486486486486487024e+01 6.596903696874999604e-06
5.496996996996997353e+01 6.543843529278639708e-06
5.507507507507507682e+01 6.490089779375157035e-06
5.518018018018018012e+01 6.435666623657232142e-06
5.528528528528529051e+01 6.380598383125968315e-06
5.539039039039039380e+01 6.324909505359592869e-06
5.549549549549549710e+01 6.268624546625256321e-06
5.560060060060060039e+01 6.211768154052060197e-06
5.570570570570571078e+01 6.154365047883116390e-06
5.581081081081081408e+01 6.096440003824254682e-06
5.591591591591591737e+01 6.038017835506653651e-06
5.602102102102102066e+01 5.979123377080494019e-06
5.612612612612613106e+01 5.919781465956254088e-06
5.623123123123123435e+01 5.860016925710100855e-06
5.633633633633633764e+01 5.799854549169297668e-06
5.644144144144144093e+01 5.739319081693367108e-06
5.654654654654655133e+01 5.678435204666177792e-06
5.665165165165165462e+01 5.617227519213865404e-06
5.675675675675675791e+01 5.555720530162915516e-06
5.686186186186186120e+01 5.493938630252473185e-06
5.696696696696697160e+01 5.431906084614342914e-06
5.707207207207207489e+01 5.369647015533763094e-06
5.717717717717717818e+01 5.307185387503469840e-06
5.728228228228228147e+01 5.244544992583206834e-06
5.738738738738739187e+01 5.181749436076188973e-06
5.749249249249249516e+01 5.118822122533620177e-06
5.759759759759759845e+01 5.055786242097754177e-06
5.770270270270270174e+01 4.992664757193546630e-06
5.780780780780781214e+01 4.929480389578346362e-06
5.791291291291291543e+01 4.866255607758545857e-06
5.801801801801801872e+01 4.803012614781524080e-06
5.812312312312312201e+01 4.739773336410759067e-06
5.822822822822823241e+01 4.676559409691309192e-06
5.833333333333333570e+01 4.613392171912381784e-06
5.843843843843843899e+01 4.550292649973078429e-06
5.854354354354354939e+01 4.487281550156926825e-06
5.864864864864865268e+01 4.424379248320178079e-06
5.875375375375375597e+01 4.361605780498254521e-06
5.885885885885885926e+01 4.298980833934298599e-06
5.896396396396396966e+01 4.236523738533061062e-06
5.906906906906907295e+01 4.174253458742936347e-06
5.917417417417417624e+01 4.112188585868271220e-06
5.927927927927927954e+01 4.050347330813687329e-06
5.938438438438438993e+01 3.988747517261451038e-06
5.948948948948949322e+01 3.927406575282528373e-06
5.959459459459459651e+01 3.866341535381282716e-06
5.969969969969969981e+01 3.805569022973443829e-06
5.980480480480481020e+01 3.745105253296280096e-06
5.990990990990991349e+01 3.684966026749537846e-06
6.001501501501501679e+01 3.625166724665096229e-06
6.012012012012012008e+01 3.565722305502957503e-06
6.022522522522523047e+01 3.506647301470565316e-06
6.033033033033033377e+01 3.447955815562103536e-06
6.043543543543543706e+01 3.389661519013867396e-06
6.054054054054054035e+01 3.331777649171506532e-06
6.064564564564565075e+01 3.274317007764371111e-06
6.075075075075075404e+01 3.217291959581901303e-06
6.085585585585585733e+01 3.160714431546487464e-06
6.096096096096096062e+01 3.104595912176997580e-06
