# radius_AU intensity_Jy_per_sr
1.555555555555555536e+01 9.314776290905576181e-08
1.566066066066066043e+01 9.695481899095866660e-08
1.576576576576576727e+01 1.009000558987787570e-07
1.587087087087087234e+01 1.049877068468638111e-07
1.597597597597597741e+01 1.092221016915363918e-07
1.608108108108108070e+01 1.136076677967386756e-07
1.618618618618618754e+01 1.181489308488345389e-07
1.629129129129129083e+01 1.228505156176592643e-07
1.639639639639639768e+01 1.277171466608562750e-07
1.650150150150150097e+01 1.327536489684858971e-07
1.660660660660660781e+01 1.379649485448550831e-07
1.671171171171171110e+01 1.433560729244606788e-07
1.681681681681681795e+01 1.489321516189093374e-07
1.692192192192192124e+01 1.546984164916275313e-07
1.702702702702702808e+01 1.606602020571504533e-07
1.713213213213213137e+01 1.668229457017337327e-07
1.723723723723723822e+01 1.731921878220172288e-07
1.734234234234234151e+01 1.797735718784285522e-07
1.744744744744744835e+01 1.865728443600071897e-07
1.755255255255255165e+01 1.935958546572976548e-07
1.765765765765765849e+01 2.008485548399599020e-07
1.776276276276276178e+01 2.083369993357211556e-07
1.786786786786786863e+01 2.160673445073010839e-07
1.797297297297297547e+01 2.240458481239274825e-07
1.807807807807807876e+01 2.322788687240777597e-07
1.818318318318318561e+01 2.407728648660768066e-07
1.828828828828828890e+01 2.495343942632019783e-07
1.839339339339339574e+01 2.585701127999671922e-07
1.849849849849849903e+01 2.678867734262710701e-07
1.860360360360360588e+01 2.774912249261412436e-07
1.870870870870870917e+01 2.873904105578200453e-07
1.881381381381381601e+01 2.975913665620025342e-07
1.891891891891891930e+01 3.081012205350587926e-07
1.902402402402402615e+01 3.189271896641525832e-07
1.912912912912912944e+01 3.300765788212018067e-07
1.923423423423423628e+01 3.415567785127152976e-07
1.933933933933933957e+01 3.533752626825913708e-07
1.944444444444444642e+01 3.655395863650653338e-07
1.954954954954954971e+01 3.780573831850529504e-07
1.965465465465465655e+01 3.909363627032569035e-07
1.975975975975975985e+01 4.041843076034753102e-07
1.986486486486486669e+01 4.178090707196852181e-07
1.996996996996996998e+01 4.318185719005580867e-07
2.007507507507507682e+01 4.462207947092179898e-07
2.018018018018018012e+01 4.610237829561437506e-07
2.028528528528528696e+01 4.762356370632921915e-07
2.039039039039039025e+01 4.918645102576190492e-07
2.049549549549549710e+01 5.079186045923656919e-07
2.060060060060060039e+01 5.244061667945980451e-07
2.070570570570570723e+01 5.413354839376835530e-07
2.081081081081081052e+01 5.587148789375280594e-07
2.091591591591591737e+01 5.765527058716125495e-07
2.102102102102102066e+01 5.948573451200092939e-07
2.112612612612612750e+01 6.136371983278018378e-07
2.123123123123123079e+01 6.329006831884789644e-07
2.133633633633633764e+01 6.526562280481319567e-07
2.144144144144144093e+01 6.729122663304496511e-07
2.154654654654654777e+01 6.936772307827717460e-07
2.165165165165165106e+01 7.149595475436426222e-07
2.175675675675675791e+01 7.367676300325879826e-07
2.186186186186186120e+01 7.591098726630303769e-07
2.196696696696696804e+01 7.819946443795458695e-07
2.207207207207207134e+01 8.054302820208827474e-07
2.217717717717717818e+01 8.294250835104488288e-07
2.228228228228228147e+01 8.539873008762099356e-07
2.238738738738738832e+01 8.791251331022377089e-07
2.249249249249249516e+01 9.048467188143856095e-07
2.259759759759759845e+01 9.311601288028845007e-07
2.270270270270270530e+01 9.580733583849064956e-07
2.280780780780780859e+01 9.855943196104290868e-07
2.291291291291291543e+01 1.013730833315053339e-06
2.301801801801801872e+01 1.042490621023672178e-06
2.312312312312312557e+01 1.071881296709237604e-06
2.322822822822822886e+01 1.101910358411115779e-06
2.333333333333333570e+01 1.132585179717877034e-06
2.343843843843843899e+01 1.163913001119614848e-06
2.354354354354354584e+01 1.195900921235244463e-06
2.364864864864864913e+01 1.228555887920484620e-06
2.375375375375375597e+01 1.261884689262586126e-06
2.385885885885885926e+01 1.295893944468110011e-06
2.396396396396396611e+01 1.330590094650443246e-06
2.406906906906906940e+01 1.365979393523955128e-06
2.417417417417417624e+01 1.402067898012082190e-06
2.427927927927927954e+01 1.438861458776863100e-06
2.438438438438438638e+01 1.476365710677793945e-06
2.448948948948948967e+01 1.514586063168120606e-06
2.459459459459459651e+01 1.553527690637034739e-06
2.469969969969969981e+01 1.593195522706452061e-06
2.480480480480480665e+01 1.633594234491418193e-06
2.490990990990990994e+01 1.674728236833379380e-06
2.501501501501501679e+01 1.716601666515905653e-06
2.512012012012012008e+01 1.759218376472641193e-06
2.522522522522522692e+01 1.802581925997597163e-06
2.533033033033033021e+01 1.846695570968060889e-06
2.543543543543543706e+01 1.891562254090730254e-06
2.554054054054054035e+01 1.937184595181825765e-06
2.564564564564564719e+01 1.983564881492240418e-06
2.575075075075075048e+01 2.030705058088921754e-06
2.585585585585585733e+01 2.078606718303958099e-06
2.596096096096096062e+01 2.127271094262962134e-06
2.606606606606606746e+01 2.176699047504599431e-06
2.617117117117117076e+01 2.226891059703186935e-06
2.627627627627627760e+01 2.277847223506559918e-06
2.638138138138138089e+01 2.329567233501405960e-06
2.648648648648648773e+01 2.382050377318546979e-06
2.659159159159159103e+01 2.435295526890606730e-06
2.669669669669669787e+01 2.489301129874755279e-06
2.680180180180180116e+01 2.544065201253158453e-06
2.690690690690690801e+01 2.599585315123968194e-06
2.701201201201201485e+01 2.655858596695606329e-06
2.711711711711711814e+01 2.712881714497236981e-06
2.722222222222222499e+01 2.770650872818309727e-06
2.732732732732732828e+01 2.829161804389975970e-06
2.743243243243243512e+01 2.888409763321330950e-06
2.753753753753753841e+01 2.948389518303191524e-06
2.764264264264264526e+01 3.009095346092275740e-06
2.774774774774774855e+01 3.070521025288379575e-06
2.785285285285285539e+01 3.132659830417219062e-06
2.795795795795795868e+01 3.195504526331357013e-06
2.806306306306306553e+01 3.259047362941632250e-06
2.816816816816816882e+01 3.323280070291214513e-06
2.827327327327327566e+01 3.388193853984379824e-06
2.837837837837837895e+01 3.453779390981780919e-06
2.848348348348348580e+01 3.520026825773886119e-06
2.858858858858858909e+01 3.586925766943909792e-06
2.869369369369369593e+01 3.654465284131446145e-06
2.879879879879879923e+01 3.722633905407580614e-06
2.890390390390390607e+01 3.791419615072120122e-06
2.900900900900900936e+01 3.860809851883119729e-06
2.911411411411411621e+01 3.930791507728693467e-06
2.921921921921921950e+01 4.001350926750593585e-06
2.932432432432432634e+01 4.072473904928813731e-06
2.942942942942942963e+01 4.144145690135933744e-06
2.953453453453453648e+01 4.216350982669656037e-06
2.963963963963963977e+01 4.289073936271405922e-06
2.974474474474474661e+01 4.362298159638540371e-06
2.984984984984984990e+01 4.436006718437141404e-06
2.995495495495495675e+01 4.510182137821972134e-06
3.006006006006006004e+01 4.584806405469563693e-06
3.016516516516516688e+01 4.659860975130006483e-06
3.027027027027027017e+01 4.735326770702323001e-06
3.037537537537537702e+01 4.811184190837932662e-06
3.048048048048048031e+01 4.887413114075936425e-06
3.058558558558558715e+01 4.963992904513579709e-06
3.069069069069069045e+01 5.040902418014448236e-06
3.079579579579579729e+01 5.118120008956534736e-06
3.090090090090090058e+01 5.195623537521494474e-06
3.100600600600600742e+01 5.273390377525959515e-06
3.111111111111111072e+01 5.351397424794960003e-06
3.121621621621621756e+01 5.429621106077012003e-06
3.132132132132132085e+01 5.508037388499572543e-06
3.142642642642642770e+01 5.586621789563114450e-06
3.153153153153153454e+01 5.665349387671154494e-06
3.163663663663663783e+01 5.744194833193065268e-06
3.174174174174174468e+01 5.823132360055727842e-06
3.184684684684684797e+01 5.902135797859333496e-06
3.195195195195195481e+01 5.981178584512089689e-06
3.205705705705705810e+01 6.060233779377685050e-06
3.216216216216216139e+01 6.139274076928855706e-06
3.226726726726727179e+01 6.218271820899538071e-06
3.237237237237237508e+01 6.297199018927446939e-06
3.247747747747747837e+01 6.376027357678281591e-06
3.258258258258258167e+01 6.454728218441894425e-06
3.268768768768769206e+01 6.533272693190254325e-06
3.279279279279279535e+01 6.611631601086155224e-06
3.289789789789789864e+01 6.689775505431173936e-06
3.300300300300300194e+01 6.767674731040403836e-06
3.310810810810811233e+01 6.845299382031107292e-06
3.321321321321321562e+01 6.922619360011570827e-06
3.331831831831831892e+01 6.999604382655962522e-06
3.342342342342342221e+01 7.076224002650178827e-06
3.352852852852853260e+01 7.152447626993219065e-06
3.363363363363363590e+01 7.228244536637886406e-06
3.373873873873873919e+01 7.303583906454149954e-06
3.384384384384384248e+01 7.378434825497785978e-06
3.394894894894895288e+01 7.452766317566483491e-06
3.405405405405405617e+01 7.526547362024980193e-06
3.415915915915915946e+01 7.599746914880371301e-06
3.426426426426426275e+01 7.672333930088096776e-06
3.436936936936937315e+01 7.744277381068786402e-06
3.447447447447447644e+01 7.815546282415566150e-06
3.457957957957957973e+01 7.886109711771157373e-06
3.468468468468468302e+01 7.955936831853471048e-06
3.478978978978979342e+01 8.024996912608253568e-06
3.489489489489489671e+01 8.093259353466840852e-06
3.500000000000000000e+01 8.160693705686843764e-06
3.510510510510510329e+01 8.227269694753182921e-06
3.521021021021021369e+01 8.292957242816770743e-06
3.531531531531531698e+01 8.357726491147738745e-06
3.542042042042042027e+01 8.421547822580096240e-06
3.552552552552552356e+01 8.484391883924293279e-06
3.563063063063063396e+01 8.546229608324231776e-06
3.573573573573573725e+01 8.607032237535011289e-06
3.584084084084084054e+01 8.666771344097704398e-06
3.594594594594595094e+01 8.725418853387327861e-06
3.605105105105105423e+01 8.782947065510204534e-06
3.615615615615615752e+01 8.839328677026958477e-06
3.626126126126126081e+01 8.894536802477331458e-06
3.636636636636637121e+01 8.948544995683198794e-06
3.647147147147147450e+01 9.001327270806194669e-06
3.657657657657657779e+01 9.052858123136611163e-06
3.668168168168168108e+01 9.103112549590235242e-06
3.678678678678679148e+01 9.152066068890240261e-06
3.689189189189189477e+01 9.199694741411250238e-06
3.699699699699699806e+01 9.245975188663225382e-06
3.710210210210210136e+01 9.290884612392866519e-06
3.720720720720721175e+01 9.334400813280845874e-06
3.731231231231231504e+01 9.376502209213297083e-06
3.741741741741741833e+01 9.417167853106676580e-06
3.752252252252252163e+01 9.456377450265247459e-06
3.762762762762763202e+01 9.494111375251190741e-06
3.773273273273273531e+01 9.530350688247642051e-06
3.783783783783783861e+01 9.565077150895631068e-06
3.794294294294294190e+01 9.598273241586321173e-06
3.804804804804805229e+01 9.629922170190673540e-06
3.815315315315315559e+01 9.660007892209140996e-06
3.825825825825825888e+01 9.688515122324781314e-06
3.836336336336336217e+01 9.715429347343681102e-06
3.846846846846847257e+01 9.740736838507414857e-06
3.857357357357357586e+01 9.764424663162883856e-06
3.867867867867867915e+01 9.786480695775696026e-06
3.878378378378378244e+01 9.806893628273888357e-06
3.888888888888889284e+01 9.825652979709704774e-06
3.899399399399399613e+01 9.842749105227825126e-06
3.909909909909909942e+01 9.858173204329350662e-06
3.920420420420420271e+01 9.871917328421589950e-06
3.930930930930931311e+01 9.883974387644587086e-06
3.941441441441441640e+01 9.894338156966220010e-06
3.951951951951951969e+01 9.903003281538479418e-06
3.962462462462462298e+01 9.909965281308529778e-06
3.972972972972973338e+01 9.915220554878941711e-06
3.983483483483483667e+01 9.918766382612481089e-06
3.993993993993993996e+01 9.920600928977699127e-06
4.004504504504504325e+01 9.920723244132460475e-06
4.015015015015015365e+01 9.919133264743545847e-06
4.025525525525525694e+01 9.915831814041302592e-06
4.036036036036036023e+01 9.910820601109288981e-06
4.046546546546547063e+01 9.904102219409767721e-06
4.057057057057057392e+01 9.895680144546846105e-06
4.067567567567567721e+01 9.885558731269927552e-06
4.078078078078078050e+01 9.873743209721135420e-06
4.088588588588589090e+01 9.860239680931194987e-06
4.099099099099099419e+01 9.845055111569240327e-06
4.109609609609609748e+01 9.828197327952834482e-06
4.120120120120120077e+01 9.809675009325450121e-06
4.130630630630631117e+01 9.789497680409460902e-06
4.141141141141141446e+01 9.767675703243608524e-06
4.151651651651651775e+01 9.744220268314740567e-06
4.162162162162162105e+01 9.719143384994418880e-06
4.172672672672673144e+01 9.692457871291869042e-06
4.183183183183183473e+01 9.664177342935503757e-06
4.193693693693693803e+01 9.634316201796017031e-06
4.204204204204204132e+01 9.602889623664852405e-06
4.214714714714715171e+01 9.569913545402549825e-06
4.225225225225225500e+01 9.535404651472231287e-06
4.235735735735735830e+01 9.499380359874086820e-06
4.246246246246246159e+01 9.461858807497545629e-06
4.256756756756757198e+01 9.422858834908298401e-06
4.267267267267267528e+01 9.382399970588068555e-06
4.277777777777777857e+01 9.340502414645565575e-06
4.288288288288288186e+01 9.297187022017632939e-06
4.298798798798799226e+01 9.252475285180141839e-06
4.309309309309309555e+01 9.206389316388696915e-06
4.319819819819819884e+01 9.158951829469623400e-06
4.330330330330330213e+01 9.110186121182286132e-06
4.340840840840841253e+01 9.060116052174067044e-06
4.351351351351351582e+01 9.008766027549812205e-06
4.361861861861861911e+01 8.956160977077805177e-06
4.372372372372372240e+01 8.902326335054785888e-06
4.382882882882883280e+01 8.847288019852673162e-06
4.393393393393393609e+01 8.791072413170004782e-06
4.403903903903903938e+01 8.733706339011244508e-06
4.414414414414414267e+01 8.675217042417396825e-06
4.424924924924925307e+01 8.615632167971414278e-06
4.435435435435435636e+01 8.554979738102090573e-06
4.445945945945945965e+01 8.493288131210125896e-06
4.456456456456456294e+01 8.430586059640216882e-06
4.466966966966967334e+01 8.366902547522942385e-06
4.477477477477477663e+01 8.302266908510287305e-06
4.487987987987987992e+01 8.236708723428480764e-06
4.498498498498499032e+01 8.170257817871921444e-06
4.509009009009009361e+01 8.102944239761703722e-06
4.519519519519519690e+01 8.034798236892148128e-06
4.530030030030030019e+01 7.965850234488648158e-06
4.540540540540541059e+01 7.896130812799840559e-06
4.551051051051051388e+01 7.825670684746945259e-06
4.561561561561561717e+01 7.754500673652755188e-06
4.572072072072072046e+01 7.682651691072663074e-06
4.582582582582583086e+01 7.610154714749554115e-06
4.593093093093093415e+01 7.537040766714229904e-06
4.603603603603603744e+01 7.463340891552527607e-06
4.614114114114114074e+01 7.389086134860033214e-06
4.624624624624625113e+01 7.314307521904721047e-06
4.635135135135135442e+01 7.239036036517529001e-06
4.645645645645645772e+01 7.163302600230275855e-06
4.656156156156156101e+01 7.087138051680001805e-06
4.666666666666667140e+01 7.010573126298140754e-06
4.677177177177177470e+01 6.933638436302507731e-06
4.687687687687687799e+01 6.856364451009422414e-06
4.698198198198198128e+01 6.778781477482887389e-06
4.708708708708709167e+01 6.700919641536960516e-06
4.719219219219219497e+01 6.622808869107010142e-06
4.729729729729729826e+01 6.544478868004783809e-06
4.740240240240240155e+01 6.465959110071767956e-06
4.750750750750751195e+01 6.387278813744472437e-06
4.761261261261261524e+01 6.308466927044798539e-06
4.771771771771771853e+01 6.229552111007786842e-06
4.782282282282282182e+01 6.150562723558616975e-06
4.792792792792793222e+01 6.071526803849792735e-06
4.803303303303303551e+01 5.992472057068954810e-06
4.813813813813813880e+01 5.913425839726895114e-06
4.824324324324324209e+01 5.834415145434844460e-06
4.834834834834835249e+01 5.755466591179211666e-06
4.845345345345345578e+01 5.676606404101388930e-06
4.855855855855855907e+01 5.597860408789398884e-06
4.866366366366366236e+01 5.519254015087622580e-06
4.876876876876877276e+01 5.440812206429965870e-06
4.887387387387387605e+01 5.362559528701269435e-06
4.897897897897897934e+01 5.284520079630902819e-06
4.908408408408408263e+01 5.206717498721999240e-06
4.918918918918919303e+01 5.129174957718890049e-06
4.929429429429429632e+01 5.051915151614774266e-06
4.939939939939939961e+01 4.974960290200817497e-06
4.950450450450451001e+01 4.898332090157421404e-06
4.960960960960961330e+01 4.822051767687562068e-06
4.971471471471471659e+01 4.746140031691467955e-06
4.981981981981981988e+01 4.670617077481413526e-06
4.992492492492493028e+01 4.595502581034597301e-06
5.003003003003003357e+01 4.520815693781579375e-06
5.013513513513513686e+01 4.446575037927066437e-06
5.024024024024024015e+01 4.372798702299345292e-06
5.034534534534535055e+01 4.299504238723995059e-06
5.045045045045045384e+01 4.226708658917032150e-06
5.055555555555555713e+01 4.154428431891986565e-06
5.066066066066066043e+01 4.082679481875054806e-06
5.076576576576577082e+01 4.011477186721798790e-06
5.087087087087087411e+01 3.940836376828481502e-06
5.097597597597597741e+01 3.870771334530560950e-06
5.108108108108108070e+01 3.801295793980534039e-06
5.118618618618619109e+01 3.732422941496763371e-06
5.129129129129129439e+01 3.664165416374592183e-06
5.139639639639639768e+01 3.596535312150563896e-06
5.150150150150150097e+01 3.529544178310309039e-06
5.160660660660661136e+01 3.463203022430189286e-06
5.171171171171171466e+01 3.397522312742520220e-06
5.181681681681681795e+01 3.332511981113806090e-06
5.192192192192192124e+01 3.268181426425243221e-06
5.202702702702703164e+01 3.204539518344334959e-06
5.213213213213213493e+01 3.141594601476308990e-06
5.223723723723723822e+01 3.079354499883691174e-06
5.234234234234234151e+01 3.017826521962311694e-06
5.244744744744745191e+01 2.957017465661680493e-06
5.255255255255255520e+01 2.896933624037598262e-06
5.265765765765765849e+01 2.837580791124626538e-06
5.276276276276276178e+01 2.778964268116010871e-06
5.286786786786787218e+01 2.721088869838432435e-06
5.297297297297297547e+01 2.663958931508949090e-06
5.307807807807807876e+01 2.607578315761311978e-06
5.318318318318318205e+01 2.551950419928929296e-06
5.328828828828829245e+01 2.497078183571562100e-06
5.339339339339339574e+01 2.442964096232929761e-06
5.349849849849849903e+01 2.389610205416302318e-06
5.360360360360360232e+01 2.337018124765272585e-06
5.370870870870871272e+01 2.285189042436858522e-06
5.381381381381381601e+01 2.234123729654175322e-06
5.391891891891891930e+01 2.183822549425922588e-06
5.402402402402402970e+01 2.134285465420130191e-06
5.412912912912913299e+01 2.085512050979589438e-06
5.423423423423423628e+01 2.037501498266521148e-06
5.433933933933933957e+01 1.990252627524263020e-06
5.444444444444444997e+01 1.943763896443751489e-06
5.454954954954955326e+01 1.898033409622854284e-06
5.465465465465465655e+01 1.853058928106656457e-06
5.475975975975975985e+01 1.808837878997119901e-06
5.486486486486487024e+01 1.765367365120591613e-06
5.496996996996997353e+01 1.722644174741942389e-06
5.507507507507507682e+01 1.680664791314236443e-06
5.518018018018018012e+01 1.639425403253156824e-06
5.528528528528529051e+01 1.598921913725554054e-06
5.539039039039039380e+01 1.559149950441783757e-06
5.549549549549549710e+01 1.520104875441694716e-06
5.560060060060060039e+01 1.481781794864456594e-06
5.570570570570571078e+01 1.444175568692609704e-06
5.581081081081081408e+01 1.407280820461040823e-06
5.591591591591591737e+01 1.371091946921808906e-06
5.602102102102102066e+01 1.335603127656109586e-06
5.612612612612613106e+01 1.300808334624857957e-06
5.623123123123123435e+01 1.266701341649749631e-06
5.633633633633633764e+01 1.233275733816852180e-06
5.644144144144144093e+01 1.200524916795199558e-06
5.654654654654655133e+01 1.168442126063051897e-06
5.665165165165165462e+01 1.137020436034852328e-06
5.675675675675675791e+01 1.106252769082165990e-06
5.686186186186186120e+01 1.076131904442258838e-06
5.696696696696697160e+01 1.046650487008202811e-06
5.707207207207207489e+01 1.017801035994756834e-06
5.717717717717717818e+01 9.895759534745321379e-07
5.728228228228228147e+01 9.619675327793073937e-07
5.738738738738739187e+01 9.349679667616037392e-07
5.749249249249249516e+01 9.085693559119871181e-07
5.759759759759759845e+01 8.827637163277958526e-07
5.770270270270270174e+01 8.575429875293739105e-07
5.780780780780781214e+01 8.328990401201007076e-07
5.791291291291291543e+01 8.088236832868617153e-07
5.801801801801801872e+01 7.853086721378305073e-07
5.812312312312312201e+01 7.623457148747859925e-07
5.822822822822823241e+01 7.399264797974022378e-07
5.833333333333333570e+01 7.180426021372641294e-07
5.843843843843843899e+01 6.966856907195951556e-07
5.854354354354354939e+01 6.758473344509920229e-07
5.864864864864865268e+01 6.555191086316829497e-07
5.875375375375375597e+01 6.356925810910758301e-07
5.885885885885885926e+01 6.163593181456499185e-07
5.896396396396396966e+01 5.975108903784386580e-07
5.906906906906907295e+01 5.791388782396184106e-07
5.917417417417417624e+01 5.612348774679138245e-07
5.927927927927927954e+01 5.437905043327968654e-07
5.938438438438438993e+01 5.267974006976255177e-07
5.948948948948949322e+01 5.102472389041073435e-07
5.959459459459459651e+01 4.941317264786478952e-07
5.969969969969969981e+01 4.784426106613742634e-07
5.980480480480481020e+01 4.631716827587681944e-07
5.990990990990991349e+01 4.483107823210596331e-07
6.001501501501501679e+01 4.338518011456708259e-07
6.012012012012012008e+01 4.197866871082028226e-07
6.022522522522523047e+01 4.061074478225795081e-07
6.033033033033033377e+01 3.928061541321403226e-07
6.043543543543543706e+01 3.798749434335919936e-07
6.054054054054054035e+01 3.673060228358998579e-07
6.064564564564565075e+01 3.550916721562874410e-07
6.075075075075075404e+01 3.432242467556728429e-07
6.085585585585585733e+01 3.316961802159477665e-07
6.096096096096096062e+01 3.204999868616522529e-07
